pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection	cell_line	time_point	gene_type
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS	7.784269662508e-06	0.000666031644082955	0.593325476396405	-0.453439946648226	-1.92062857590531	114	Ampd3, Pgam1, Aldoc, Ier3, Xdh, Pfkfb3, Pfkl, Col6a1, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, Pfkp, Eno2, Gpi1, Hk1, Nudt17, Hk2, Sarm1, Pkm, Aldoa, Ogdh, Ucp2, Pfkm, Nudt16, Gapdh, Ogt, Nudt11, Uchl1, Nudt15, Fkrp, Rptor, Nudt10, Hdac4, Mfsd8, Ogdhl, Igf1, Nudt13	Suppressed	GO_BP	aTC1	6h	all
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.52693378767286e-05	0.00110374261126809	0.575610261071129	-0.487852914797681	-1.98052872216125	86	Pgam1, Aldoc, Ier3, Pfkfb3, Pfkl, Col6a1, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, Pfkp, Eno2, Gpi1, Hk1, Nudt17, Hk2, Sarm1, Pkm, Aldoa, Ogdh, Ucp2, Pfkm, Gapdh, Ogt, Uchl1, Pdxp, Fkrp, Rptor, Hdac4, Mfsd8, Ogdhl, Igf1, Nudt13	Suppressed	GO_BP	aTC1	6h	all
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	9.56026692368804e-06	0.000795414208050845	0.593325476396405	-0.423441600144142	-1.85154425708589	138	Pgam1, Aldoc, Ier3, Pfkfb3, Pfkl, Col6a1, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, Pfkp, H6pd, Eno2, Ldhb, Gpi1, Hk1, Slc25a13, Nudt17, Nmrk1, Me1, Hk2, Sarm1, Pkm, Pcx, Aldoa, Ogdh, Slc25a11, Ucp2, Pfkm, Idh2, Gapdh, Ogt, G6pdx, Uchl1, Pdxp, Pgd, Dera, Fkrp, Rptor, Mdh1, Hdac4, Mfsd8, Ogdhl, Igf1, Nudt13, Gpd2, Prps2, Mdh2, Nudt12, Dcxr	Suppressed	GO_BP	aTC1	6h	all
GOBP_PYRUVATE_METABOLIC_PROCESS	1.25336144224301e-06	0.000154439448255044	0.643551836150722	-0.486093644748806	-2.03918587470185	103	Slc16a3, Pgam1, Aldoc, Ier3, Pfkfb3, Pfkl, Col6a1, Pdk2, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, Pfkp, Pdk1, Eno2, Ldhb, Gpi1, Hk1, Me1, Hk2, Pkm, Pcx, Aldoa, Ogdh, Ucp2, Pfkm, Gapdh, Ogt, Uchl1, Fkrp, Rptor, Ldhal6b, Hdac4, Mfsd8, Vdac1, Ogdhl, Igf1	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	0.000497767290641921	0.0184884993666999	0.477270815362862	-0.323282056080035	-1.52633396410033	260	Stc1, Rgs4, Coro1a, Jup, Myadm, Arhgef19, Triobp, Actg1, Pfn2, Tmsb4x, Ptk2b, Sdc4, Lrp1, Asap3, Fhod1, Kank3, Trpm2, Tgfb3, S100a10, Smad3, Rhof, Kank2, Ssh1, Inppl1, Itgb3, Svil, Prex1, Cit, Nrp1, Pdpn, Amot, Cfl1, Arpc5, Pdgfra, Abl1, Rnd2, Flna, Coro2b, Cdc42ep2, Akap13, Pdxp, Prox1, Sh3bp1, Ssh3, Slc9a1, Arhgap28, Vill, Vasp, Sptb, Vangl2, Taok2, Tmod2, Dmtn, Myh9, Pfn1, Shank3, Fchsd1, Capza1, Sptbn1, Add2, Cdc42ep4, Cd47, Rhobtb1, Arpc3, Stmn1, Clasp1, Arhgap44, Arpin, Cyfip1, Sema5a, Tpm1, Arhgef10l, Pik3r2, Mylk2, Cotl1, Mtpn, Nf2, Capzb, Arhgef15, Cdc42ep5, Sri, Cav1, Bag4, Dvl3, Twf2, Sptbn4, Kirrel, Iqgap2, Slc4a2	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	0.000703234317099	0.0233156613889751	0.477270815362862	-0.343650723286754	-1.5615658064917	182	Rgs4, Coro1a, Myadm, Triobp, Actg1, Pfn2, Tmsb4x, Ptk2b, Sdc4, Asap3, Fhod1, Kank3, Tgfb3, S100a10, Smad3, Kank2, Ssh1, Inppl1, Svil, Prex1, Nrp1, Amot, Cfl1, Arpc5, Abl1, Flna, Coro2b, Cdc42ep2, Pdxp, Sh3bp1, Ssh3, Slc9a1, Arhgap28, Vill, Vasp, Sptb, Tmod2, Dmtn, Pfn1, Shank3, Fchsd1, Capza1, Sptbn1, Add2, Cdc42ep4, Cd47, Arpc3, Stmn1, Clasp1, Arpin, Cyfip1, Sema5a, Tpm1, Arhgef10l, Pik3r2, Cotl1, Mtpn, Nf2, Capzb, Arhgef15, Cdc42ep5	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.000578617702747566	0.0200587470285823	0.477270815362862	-0.449802592464195	-1.78989152376451	74	Actg1, Pfn2, Sdc4, Asap3, Fhod1, Tgfb3, S100a10, Smad3, Nrp1, Amot, Abl1, Coro2b, Akap13, Prox1, Slc9a1, Arhgap28, Pfn1, Cd47, Stmn1, Clasp1, Tpm1, Arhgef10l, Pik3r2, Nf2, Arhgef15, Bag4	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	0.000101440613214104	0.00508581387037832	0.538434096309916	-0.316828479144221	-1.54705142668162	326	Gper1, Aqp11, Cntn2, Coro1a, Nos3, Sema6c, Mt3, Ppard, Nos1, Myadm, D130043K22Rik, Triobp, Ulk1, Cps1, Col6a1, Wdtc1, Pfn2, Casr, Tmsb4x, Ptk2b, Adm, Msn, Kank3, Avpr1b, Olfm1, Rgma, Asic2, Tnr, Pls1, Kank2, S100a1, Ntn1, Kcna5, Ssh1, Shtn1, Bloc1s1, Svil, Prex1, Megf8, Dnm1, Ext2, Ednra, Nefl, Bcl11a, Slc9a3r1, Nrp1, Sema6d, Amot, Cfl1, Iqgap3, Arpc5, Abl1, Rnd2, Wnk1, Cdc42ep2, Slc12a6, Hdac6, Snapin, Pdxp, Anapc2, Sh3bp1, Ssh3, Gclm, Gdi1, Rptor, Atp13a2, Adcy6, Arhgap28, Gprc5b, Vill, Vasp, Faah, Sptb, F2r, Tmod2, Dmtn, Lamtor4, Rap1gap2, Wnk3, Pfn1, Shank3, Fchsd1, Capza1, Dock5, Rab3b, Sptbn1, Add2, Itga1, Cdc42ep4	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	5.05039861170966e-07	7.78135489804155e-05	0.659444398037935	-0.415578424173188	-1.89423108249004	194	Ghsr, Lrtm2, Lrrc4b, Thbs1, Slitrk1, Icam5, Nlgn3, Actg1, Lingo4, Iqsec2, Ptk2b, Fgfr1, Mdga1, Sdc4, Amigo2, Nrxn2, Ntrk2, S100a10, Smad3, Asic2, Asic1, Peak1, Ntn1, Lrfn1, Slitrk6, Lrfn3, Nlgn2, Clstn1, Nrp1, Lrrn3, Vcl, Cfl1, Lrrc24, Clstn3, Sema4c, Abl1, Ephb1, Ppp1r9b, Robo2, Ogt, Crtac1, Zdhhc8, Mef2c, Agrn, Slc9a1, Flrt1, Lrfn5, Dmtn, Six1, Slitrk2, Apod, Coro1c, Chrnb2, Ube3b, Sigmar1, Lin7b, Ptprs, Clasp1, Ptpra, Clstn2, Lin7c, Lhfpl4, Prkaca, Arhgef15, Ptpn13, Crmp1, Cav1, Fzd1, Nedd8, Agt	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.00014697765094949	0.00686996660617841	0.518848077743792	0.679408247791439	2.01379173710374	26	Ddit3, Hyou1, Herpud1, Xbp1, Wfs1, Syvn1, Bbc3, Sirt1, Eif2ak3, Ptpn2	Activated	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	0.00068829547615694	0.0230912030710715	0.477270815362862	0.628714275902633	1.96568096271626	32	Hspa5, Ppp1r15a, Dnajb9, Atf6, Xbp1, Wfs1, Ufl1, Bbc3, Ern1, Ficd, Ptpn2	Activated	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	0.00100515785615983	0.0309737531972216	0.45505986738723	-0.606672245911692	-1.89364581772009	25	Ppard, Abcb11, Akt1, Acadvl, Abcd1, Akt2, Abcd2, Klhl25, Acadl, Sirt4, Irs1, Acacb, Irs2, Mfsd2a, Appl2	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_INSULIN_SECRETION	0.000832007446523401	0.0267623564154613	0.477270815362862	-0.400377716228483	-1.71238163745592	118	Gper1, Ghsr, G6pc2, Ppard, Pfkl, Casr, Abat, Gcg, Mlxipl, Dynll1, Gnaz, Cartpt, Kcna5, Nlgn2, Midn, Chga, Rfx6, Ucp2, Pfkm, Ano1, Kcnb1, Sox4, Kcnk16, Hadh, Tardbp, Tcirg1, Rph3al, Gnas, Tcf7l2, Gprc6a, Zbed6, Abcc8, Sidt2, Oxct1, Trpm5, Syt7, Sirt4, Slc8b1, Irs1, Prkaca, Irs2, Sri, Stx1a, Neurod1, Phpt1, Uqcc2, Isl1, Srebf1, Foxa2, Rbp4, Foxo1, Cdk16, Gpr68	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	3.86798186484966e-05	0.00240161262056337	0.557332238758646	-0.34916179420094	-1.64589145980611	258	Kcne1, Gper1, Bnip3, Rgs4, Jup, Nlgn3, Nos1, Kcnj9, Col6a1, Scn3a, Ubb, Stx1b, Cntnap1, Casr, Rnf122, Ptk2b, Abat, Slc8a2, Kcnh1, Prkcz, Ntrk2, Calm3, Atp1b2, Smad3, Asic2, Asic1, Tmem25, Atp1b1, Kcnc3, Kcna5, Ssh1, Scn1b, Bnip3l, Mpp2, Prelid1, Nlgn2, Sez6, Kcnq2, Kcnk3, Nos1ap, Kcnh6, Ucp2, Tspo, Kcna6, Slmap, Mllt11, Akt1, Gprin3, Kcnb1, Chrna4, Abl1, Glrx, Flna, Kcnk16, Abcd1, Gclm, Mef2c, Hcn2, Slc9a1, B2m, Atp1a3, Kcnd1, Grik5, Ywhah, Kcnh4, Hcn3, Myh14, Gria3, Shank3, Atxn1, Arl6ip5, Ndufc2, Chrnb2, Ptpn3, Grin1, Slc4a3, Atpif1, Abcc8, Slc8b1, Atp1b3, Gba, Gria2, Pid1, Adora2a, Ndufs6, Cdkn2a, Zmynd8, Park7, Htr3a, Celf4, Stx1a, Cav1, Clic1, Agt, Mapk8ip2, Ppif, Ehd3, Sod1	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.000503299409895571	0.018528544647483	0.477270815362862	-0.349925842939842	-1.56465105383958	165	Kcne1, Gper1, Rgs4, Coro1a, Nos1, Stim2, Kcnj9, Wnk2, Tmsb4x, Ptk2b, Hpca, Calm3, Atp1b2, Asic2, Stom, Sln, Atp1b1, Stac2, Scn1b, Nos1ap, Prnp, Itgb3, Ucp2, Ednra, Chp1, Tcaf1, Wnk4, Slmap, Gstm7, Calm2, Abl1, Wnk1, Flna, G6pdx, Asph, Kcnab2, Kcnj15, Cox17, Kcnk16, Atp2b4, Tesc, Fkbp1a, Vdac1, F2r, Pml, Tcirg1, Wnk3, Tmbim6, Ahnak	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.00177664984271574	0.0489461148721688	0.45505986738723	-0.312437132387925	-1.45184538465041	227	Stc1, Kcne1, Gper1, Rgs4, Coro1a, Nos3, Nos1, Stim2, Kcnj9, Best3, Wnk2, Casr, Tmsb4x, Ptk2b, Gcg, Hpca, Calm3, Atp1b2, Asic2, Stom, Sln, Atp1b1, Stac2, Scn1b, Nos1ap, Prnp, Camk2b, Itgb3, Ucp2, Ednra, Chp1, Tspo, Tcaf1, Slc9a3r1, Wnk4, Slmap, Gstm7, Akt1, Calm2, Abl1, Wnk1, Flna, G6pdx, Asph, Kcnab2, Kcnj15, Cox17, Kcnk16, Atp2b4, Gnai2, Tesc, B2m, Fkbp1a, Ywhah, Vdac1, F2r, Pml, Tcirg1, Wnk3, Tmbim6, Ahnak, Ptpn3, Grin1, Abcc8, Plcg1, Slc8b1, Nkx2-5, Atp1b3, Adora2a, Prkaca, Rab11b, Tmem38a, Sri, Cav1, Hap1, Agt, Ppif, Sptbn4, Chd7, Homer1, Hfe, Isl1, Cntn1, Mllt6, Htt, Fxyd6	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	0.000292038479566564	0.0122715159090596	0.49849310876659	-0.467733818075242	-1.8416040892462	69	Ghsr, Rgs4, Nos3, Tmem98, Nlgn3, Stx1b, Tymp, Ptk2b, Dag1, Abat, Slc8a2, Prkcz, Tmem100, Cartpt, Tnr, Tmem25, Tenm4, Ssh1, Nlgn2	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	0.000173163118866392	0.00800398416093546	0.518848077743792	-0.399583880307796	-1.74253457127222	131	Gper1, Ghsr, G6pc2, Ppard, Pfkl, Ffar4, Casr, Abat, Gcg, Mlxipl, Dynll1, Gnaz, Cartpt, Kcna5, Nlgn2, Midn, Chga, Rfx6, Ucp2, Pfkm, Ano1, Kcnb1, Adcyap1, Sox4, Kcnk16, Rasl10b, Hadh, Tardbp, Tcirg1, Rph3al, Gnas, Tcf7l2, Gprc6a, Zbed6, Abcc8, Sidt2, Oxct1, Trpm5, Syt7, Sirt4, Slc8b1, Irs1, Prkaca, Irs2, Sri, Stx1a, Neurod1, Phpt1, Uqcc2, Chd7, Hfe, Isl1, Srebf1, Foxa2, Rbp4, Foxo1, Cdk16, Gpr68	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	0.000560917402744814	0.0197747152154104	0.477270815362862	-0.761604590389535	-1.9365012362764	12	Mgat3, Lrp1, Cd81, Rnf128, Atp13a2, Mfsd8, Gba, Ldlr	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.000980103559799962	0.0304270955878197	0.45505986738723	-0.358305495667692	-1.57727115719576	148	Kcne1, Gper1, Ghsr, Ldlrap1, Cplx1, Epm2a, Iqsec2, Dag1, Lrp1, Slc5a3, Olfm1, Hpca, Itga3, Stom, Pls1, Gpc1, Dab2, Stac2, Ssh1, Nlgn2, Prnp, Camk2b, Chp1, Cd81, Tcaf1, Wnk4, Akt1, Kcnb1, Actb, Ppp1r9b, Csk, Wnk1, Ogt, Atp2b4, Gdi1, Zdhhc8, Akt2, Dmtn, Zdhhc2, Wnk3, Sptbn1, Shisa7, Itgb1, Cib1, Ap2b1	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.000946821253909575	0.0296148602726604	0.477270815362862	-0.565658354995992	-1.90236737837754	33	Tnfsf10, Gper1, Bnip3, Fam162a, Higd1a, Plscr3, Clu, Prelid1, Nol3, Mllt11, Akt1, Moap1, Igf1	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	6.19519235441934e-05	0.00348270272897087	0.538434096309916	0.550257709545903	2.04576556988193	79	Ddit3, Hspa5, Ppp1r15a, Hyou1, Dnajb9, Nupr1, Herpud1, Manf, Nr1h3, Atf6, Xbp1, Wfs1, Ufl1, Syvn1, Bbc3, Sirt1, Nfe2l1, Eif2ak3, Ern1, Ficd, Ptpn2	Activated	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.000567384209716592	0.0198346076674035	0.477270815362862	-0.310395870650442	-1.47551450999884	279	Tubb4a, Rgs4, Coro1a, Hspa8, Myadm, Hspa1b, Triobp, Col6a1, Actg1, Pfn2, Apc2, Tmsb4x, Ptk2b, Sdc4, Asap3, Fhod1, Kank3, Tgfb3, S100a10, Map1a, Smad3, Kank2, Ssh1, Clu, Inppl1, Svil, Aebp1, Prex1, Nrp1, Amot, Cfl1, Arpc5, Abl1, Flna, Coro2b, Cdc42ep2, Mid1, Hdac6, Akap13, Pdxp, Eml2, Prox1, Sh3bp1, Ssh3, Slc9a1, Arhgap28, Vill, Vasp, Sptb, Tmod2, Dmtn, Pfn1, Shank3, Fchsd1, Capza1, Sptbn1, Add2, Cdc42ep4, Cd47, Mapre3, Gas2l1, Arpc3, Cib1, Psrc1, Stmn1, Clasp1, Arpin, Cyfip1, Sema5a, Tpm1, Arhgef10l, Ldlr, Pik3r2, Cotl1, Mtpn, Nf2, Park7, Capzb, Arhgef15, Cdc42ep5	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	8.71102923434439e-07	0.000116896392306041	0.659444398037935	-0.470891571982443	-2.02230710749931	122	Ghsr, Lrtm2, Lrrc4b, Slitrk1, Icam5, Nlgn3, Lingo4, Iqsec2, Ptk2b, Fgfr1, Mdga1, Amigo2, Nrxn2, Ntrk2, Asic2, Asic1, Ntn1, Lrfn1, Slitrk6, Lrfn3, Nlgn2, Clstn1, Lrrn3, Lrrc24, Clstn3, Sema4c, Ephb1, Ppp1r9b, Robo2, Ogt, Crtac1, Zdhhc8, Mef2c, Agrn, Flrt1, Lrfn5, Six1, Slitrk2, Chrnb2, Ube3b, Sigmar1, Lin7b, Ptprs, Clstn2, Lin7c, Lhfpl4, Arhgef15, Ptpn13, Crmp1, Fzd1, Nedd8	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	6.99814517926013e-06	0.000632875737950482	0.610526878385931	-0.378613222426188	-1.76095268671397	228	Ghsr, Nrn1, Lrtm2, Lrrc4b, Egln1, Slitrk1, Icam5, Nlgn3, Lingo4, Cntnap1, Iqsec2, Ptk2b, Fgfr1, Dag1, Mdga1, Tubb5, Amigo2, Nrxn2, Ntrk2, Abhd17a, Asic2, Asic1, Ntn1, Lrfn1, Nrp2, Slitrk6, Lrfn3, Nlgn2, Tuba1a, Sarm1, Prnp, Camk2b, Nefl, Clstn1, Lrrn3, Akt1, Amot, Cfl1, Lrrc24, Clstn3, Sema4c, Abl1, Ephb1, Ppp1r9b, Robo2, Ogt, Pdxp, Anapc2, Crtac1, Zdhhc8, Mef2c, Agrn, Flrt1, Srcin1, Lrfn5, Fgf22, Vangl2, Cttnbp2, Six1, Slitrk2, Shank3, Chrnb2, Ube3b, Sigmar1, Lin7b, Itgb1, Neurod2, Ptprs, Kif1a, Igsf9, Arhgap44, Clstn2, Cyfip1, Epha4, Ago2, Lin7c, Zmynd8, Lhfpl4, Arhgef15, Ptpn13, Crmp1, Fzd1, Nedd8	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	0.000518218625054038	0.0188531274916004	0.477270815362862	-0.565511659840267	-1.94173552985122	36	Nlgn3, Iqsec2, Ptk2b, Tnr, Nlgn2, Unc13a, Tshz3, Hdac6, Cacng7, Mef2c, Shank3, Rnf167, Grin1, Cacng8, Adora2a, Mapk8ip2, Homer1, Lrrk2, Stxbp1, Cdk5	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_SYSTEM_PROCESS	4.1295522672331e-05	0.00252631432818966	0.557332238758646	-0.327672306211644	-1.58416999651615	306	Stc1, Kcne1, Gper1, Ghsr, Rgs4, Nos3, Tff2, Gas6, Jup, Tmem98, Nlgn3, Nos1, Stx1b, Tymp, Casr, Ptk2b, Fgfr1, Adm, Dag1, Ttr, Abat, Eno1, Avpr1b, Slc8a2, Atp2b2, Prkcz, Tmem100, Calm3, Cartpt, Atp1b2, Smad3, Asic2, Tnr, Tmem25, Sln, Atp1b1, Dab2, S100a1, Tenm4, Kcna5, Ssh1, Scn1b, Nlgn2, Chga, Sgk1, Nos1ap, Camk2b, Kcnh6, Thra, Nol3, Ednra, Tspo, Slc9a3r1, Wnk4, Gstm7, Th, Calm2, Abl1, Wnk1, Flna, G6pdx, Coro2b, Gaa, Asph, Tshz3, Atp2b4, Slc9a1, Fkbp1a, Atp1a3, Hdac4, Faah, Epas1, Grcc10, Hcn3, F2r, Igf1, Wnk3, Shank3, Kdm5b, Dock5, Anxa6, Fabp5, Grin1, Slc4a3, Itgb1, Igfbp5, Abcc8, Nr1h2, Tpm1, Nkx2-5, Ece1, Gba, Tnfrsf1a, Mylk2, Dicer1, Mtpn, Acacb, Zmynd8, Prkaca, C1qtnf1, Tmem38a, Lpcat3, Celf4, Sri, Stx1a, Cav1, Agt, Neurod1, Mapk8ip2, Apoa2, Oxtr, Sptbn4, Ehd3, Sod1, Foxo3, Isl1, Lpin1, Kit, Srebf1, Becn1	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1.53887190994109e-05	0.00110374261126809	0.575610261071129	-0.349475085652225	-1.63724563887154	241	Kcne1, Gper1, Rgs4, Cnih2, Coro1a, Thbs1, Rnasel, Nos1, Stim2, Kcnj9, Ffar4, Dapk1, Wnk2, Tmsb4x, Ptk2b, Arl6ip1, Hpca, Calm3, Atp1b2, Asic2, Stom, Sln, Atp1b1, Stac2, Scn1b, Prrt1, Hk2, Nos1ap, Prnp, Itgb3, Ucp2, Mink1, Ednra, Chp1, Tcaf1, C3, Wnk4, Slmap, Ctnnd1, Rtn2, Gstm7, Akt1, Calm2, Abl1, Wnk1, Flna, G6pdx, Asph, Kcnab2, Kcnj15, Cox17, Kcnk16, Atp2b4, Slc43a2, Cacng7, Tesc, Fkbp1a, Akt2, Vdac1, F2r, Oaz2, Igf1, Pml, Tcirg1, Grb10, Wnk3, Tmbim6, Ahnak, Arl6ip5, Shisa7, Ptpn3, Fabp5, Grin1, Itgb1	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	5.54357176010903e-05	0.00329446550315051	0.557332238758646	-0.524436692934764	-1.99194284871454	57	Kcne1, Cnih2, Stim2, Dapk1, Wnk2, Tmsb4x, Hpca, Calm3, Sln, Stac2, Scn1b, Prrt1, Sgk1, Mink1, Ednra, Chp1, Tcaf1, Calm2, Asph, Cox17, Cacng7, Tesc, Wnk3, Ahnak, Shisa7	Suppressed	GO_BP	aTC1	6h	all
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	0.00106294015739777	0.0318117342070125	0.45505986738723	-0.296203707627196	-1.44634210191832	326	Gper1, Cntn2, Ghsr, Nrn1, Rgs4, Cbln4, Shisa8, Lrrc4, Nlgn3, Cplx1, Stx1b, Bace1, Pfn2, Prrt2, Iqsec2, Zdhhc12, Ptk2b, Dag1, Syt2, Nrxn2, Slc8a2, Plat, Prkcz, Ntrk2, Syt11, Calm3, Map1a, Sv2b, Tnr, Fbxo2, Eif4ebp2, Vgf, Dlgap3, Asic1, Tmem25, Slc6a6, Shank2, Ssh1, Prrt1, Mpp2, Ngfr, Nlgn2, Unc13a, Nptn, Prnp, Camk2b, Nefl, Lgi1, Clstn1, Pcdh17, Cfl1, Kcnb1, Clstn3, Calm2, Abl1, Ephb1, Hip1, Vps18, Syngr1, Tshz3, Hdac6, Snapin, Cacng7, Cplx2, Anapc2, Nsmf, Gnai2, Mef2c, Pnkd, Grik5, Faah, Ywhah, F2r, Bsn, Igf1, Gria3, Sv2c, Zdhhc2, Pfn1, Shank3, Rnf167, Chrnb2, Shisa7, Fabp5, Grin1, Nxph1, Itgb1, Syp, Neurod2, Unc13c, Ptprs, Arhgap44, Mapk3, Clstn2, Syt7, Cyfip1, Cacng8	Suppressed	GO_BP	aTC1	6h	all
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.00132333493491958	0.0384970162885696	0.45505986738723	-0.528849063237552	-1.87847200880155	41	Tnfsf10, Gper1, Bnip3, Fam162a, Smad3, Higd1a, Plscr3, Clu, Prelid1, Nol3, Mllt11, Akt1	Suppressed	GO_BP	aTC1	6h	all
GOBP_RENAL_SYSTEM_PROCESS	0.000434766695638256	0.016903079007992	0.49849310876659	-0.492554504752749	-1.89102386683555	61	Stc1, Gas6, Klhl3, Adm, Ttr, Slc25a23, Hyal2, Sulf2, Itga3, Sgk1, Ednra, Slc9a3r1, Wnk4, Coro2b, Myo1e, Gnai2, Adcy6, F2r, Wnk3, Gnas, Chrnb2, Npr3, Adora2a, Tbc1d8b, Prkaca, Pon3, Agt, Kirrel, Mllt6	Suppressed	GO_BP	aTC1	6h	all
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.10536228237668e-12	1.73510035231721e-09	0.910119734774459	0.534987843939619	2.32916400169908	231	Bhlha15, Ddit3, Trib3, Derl3, Atf3, Sdf2l1, Hspa5, Ppp1r15a, Atp2a3, Cth, Stc2, Hyou1, Dnajb9, Chac1, Dnajc3, Nupr1, Pdia6, Pdia4, Herpud1, Manf, Calr, Nr1h3, Cebpb, Atf6, Xbp1, Fut1, Hsp90b1, Serp1, Rhbdd1, Sel1l, Uba5, Pdia3, Wfs1, Ufl1, Derl1, Tmem67, Erlin1, Atf4, Syvn1, Gorasp2, Bbc3, Erp44, Sesn2, Derl2, Ube2g2, Atg10, Sirt1, Faf1, Nfe2l1, Eif2ak3, Ern1, Herpud2, Ficd, Cdk5rap3, Parp8, Ptpn2, Edem1, Tmem117, Ubxn4, Atp2a2, Jun, H13, Ufm1, Canx, Spata5l1, Sec61b, Rnf185, Ddrgk1, Man1a, Jagn1	Activated	GO_BP	aTC1	6h	all
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1.13917161044701e-07	2.30643897322079e-05	0.704975715167238	0.533482423246022	2.17354288854431	138	Bhlha15, Ddit3, Derl3, Atf3, Sdf2l1, Hspa5, Ppp1r15a, Cth, Stc2, Dnajb9, Chac1, Dnajc3, Herpud1, Manf, Atf6, Xbp1, Fut1, Serp1, Rhbdd1, Wfs1, Ufl1, Derl1, Atf4, Gorasp2, Bbc3, Erp44, Derl2, Eif2ak3, Ern1, Herpud2, Ficd, Cdk5rap3, Parp8, Ptpn2, Edem1, Dnajb4, Ubxn4, Ddrgk1, Cul3, Tram1, Pacrg, Vapb, Eif2s1, Optn, Fbxo6, Tmed2	Activated	GO_BP	aTC1	6h	all
