genes	logFC_TgvDMSO_6h_QGP1	FDR_TgvDMSO_6h_QGP1	logFC_TgvDMSO_24h_QGP1	FDR_TgvDMSO_24h_QGP1	logFC_Tg_24hv6h_QGP1	FDR_Tg_24hv6h_QGP1
ALPK3	0.378843047902478	0.136456813233989	0.17993623389708	0.463856702887463	-0.198906814005398	0.506541101040405
ZNF460	0.872988949440229	0.136456813233989	0.583057528270194	0.289599695682827	-0.289931421170035	0.677741943338046
PCED1A	-0.519251991450166	0.136619624972284	-0.50317890219333	0.124845745530068	0.0160730892568366	0.977889908652265
PGM5P2	-0.688948734750983	0.136655088809138	-0.441224060116542	0.286135248778703	0.24772467463444	0.669274027334564
RPS19BP1	0.687911450882705	0.13674100325614	0.422962738651969	0.334066523061068	-0.264948712230735	0.632932171532532
PRKN	0.488206038232837	0.136754789718644	0.112474864624335	0.738687786966133	-0.375731173608502	0.312791066657874
SLC25A36	0.467781571307638	0.136754789718644	0.650268288609914	0.0392928322473084	0.182486717302275	0.629948588254732
PIGBOS1	0.624293256813239	0.136754789718644	0.667090989368741	0.0936059583205979	0.0427977325555025	0.94595740342203
PPP1R21	-0.408691025547763	0.136754789718644	-0.235079238525768	0.364052305448761	0.173611787021995	0.597723192289019
PTGES3L	0.62850188523983	0.136821157118621	0.805693190167935	0.047601458072554	0.177191304928105	0.725907289168013
WDR78	-0.796630363824811	0.136821157118621	0.7465209165269	0.087816265320068	1.54315128035171	0.0202200934683376
DNAJC14	-0.36915906208281	0.136821157118621	-0.601477062704972	0.0198646899898893	-0.232318000622162	0.418663183376694
RUNX2	-1.02261267548212	0.136846337813162	-0.139676954266196	0.829643881727474	0.882935721215924	0.263378109868648
XPO5	0.372506948779556	0.136903226579301	0.846430281459178	0.00383076888949256	0.473923332679623	0.107138019114322
USP16	0.661522777613399	0.137102861017712	-0.313520596626748	0.466379581914077	-0.975043374240148	0.0710380495958052
TCEAL9	0.829687739100223	0.137245935997167	-0.318632256916779	0.560804263911242	-1.148319996017	0.0853484749999933
DSTYK	-0.364121028924973	0.137245935997167	0.254952263182215	0.264212540755354	0.619073292107188	0.0427514700584798
ILF3-AS1	-0.554056324938042	0.137245935997167	-0.290241949509363	0.399433542592089	0.263814375428679	0.55808425197693
IDH3A	0.423642492298302	0.137245935997167	0.0350317626015731	0.917301935671749	-0.388610729696729	0.230557389926015
TUBB2B	-0.683349129899715	0.137245935997167	-0.80330671575145	0.071924500439868	-0.119957585851735	0.847987188173265
CLDN15	0.676000696875871	0.137312296313715	1.13436070633786	0.0153684140697307	0.458360009461986	0.356812307342067
KRBOX4	0.484038310555194	0.137382352622914	0.647156172039433	0.0427452881483096	0.163117861484238	0.67392498421088
ENOSF1	-0.612272426426393	0.137382352622914	-0.396963635408377	0.30465149492648	0.215308791018016	0.668790015517294
RNF6	0.628664625029225	0.137426770099003	0.390997327944794	0.329062471704948	-0.23766729708443	0.642090483571706
DMPK	-0.432113301711412	0.137436119419286	-0.195122915617178	0.487268539623041	0.236990386094234	0.485494312623662
TRPM4	-0.865397098639399	0.137446458647764	-0.631250063554326	0.235130527189735	0.234147035085073	0.761208170587892
PJVK	-0.975989548466187	0.137550071353967	0.275344893862454	0.624420214646809	1.25133444232864	0.101207740963618
MIR6758	1.95780249533523	0.137570505086766	1.00629961163369	0.4770562772558	-0.951502883701536	0.480971449882137
MDGA1	-0.728768893480001	0.137584569497505	-0.506697226883078	0.244759533805912	0.222071666596923	0.733298470778734
RTTN	-0.682252715261677	0.137609035628944	-0.793347779872388	0.0717602861069229	-0.111095064610711	0.862730358302629
TP73-AS1	-0.509921361068365	0.137609035628944	-0.385224286742004	0.225471335009784	0.124697074326361	0.781812267271759
SUCLG1	0.395733612450546	0.137744325258686	0.502699475521217	0.05516887310339	0.106965863070671	0.755000669807437
TMEM175	-0.651756913898159	0.137928251243824	-0.510810854468559	0.210487603288746	0.1409460594296	0.810752446739727
PPP2R1A	-0.675294866469917	0.137928251243824	-0.721985051617632	0.0982670672894034	-0.046690185147715	0.947225869003896
NEK9	-0.430581202080593	0.138008879273936	0.101935654047827	0.731298844381031	0.53251685612842	0.118235208468579
ZFP36L1	-1.1079333560814	0.138014691932386	0.0140793622578857	0.985116758311785	1.12201271833929	0.188031199532441
VPS37D	-1.09994868914263	0.138133661741786	-0.61473370101423	0.345375946371158	0.485214988128405	0.605573936627712
PRPS2	-0.472180761234976	0.138143940822719	-0.48208038120529	0.110768403282108	-0.0098996199703143	0.985700726743761
FAM219A	0.347065876930853	0.138327663621491	0.601336551277299	0.0149566662763051	0.254270674346446	0.340164343830013
SACS	0.494129794150358	0.138372800788146	0.397066865782858	0.205156914384032	-0.0970629283675005	0.828585112685928
PARG	0.390534974831177	0.138372800788146	0.445052599831184	0.0797613136963869	0.0545176250000063	0.881303721164404
NOVA2	-0.360253718387642	0.138470504569295	-0.462236076673941	0.052949791689239	-0.101982358286299	0.745415306128875
LOC100505874	-0.897794207373736	0.138557018658566	-0.393589240326539	0.464915371533928	0.504204967047197	0.492726096421756
MTF1	0.368842723146225	0.138617544943447	0.179472816711166	0.455010988125827	-0.189369906435059	0.518388195333791
KCNC3	-0.437919726248956	0.138622006482289	-0.556468369394429	0.0554179591595204	-0.118548643145473	0.757356452407373
ADM	-1.21505493142246	0.138719388830802	0.0654565939907889	0.940713179694624	1.28051152541325	0.174670815209649
LPCAT3	0.338760847272656	0.138869945599327	-0.493488778325769	0.0342486283916356	-0.832249625598425	0.0102468682032991
RBMX2	0.520080971550984	0.138965459919449	0.0712257823314972	0.854967311567785	-0.448855189219487	0.260201752798139
NUP133	0.369452762152339	0.138965459919449	0.359325062390415	0.129595580544554	-0.0101276997619245	0.980185703443243
WWP2	-0.320210627020026	0.139167877538357	-0.540745978151764	0.0173795510423505	-0.220535351131738	0.375210088659169
LINC00363	1.04999844185176	0.139251502123413	1.2767123432431	0.0544458725427275	0.226713901391338	0.776504291729692
XPO4	0.37113562005913	0.139251502123413	0.213304614038683	0.370721770011466	-0.157831006020448	0.599559202378593
HSD17B4	0.456694885434802	0.139251502123413	0.143295074464836	0.64364311052455	-0.313399810969967	0.375421827358666
EIF3J	0.906904361607454	0.139278689808631	0.67223338928795	0.242962904223773	-0.234670972319503	0.76463091841
LOC101927045	-0.792274826951807	0.139341355775668	-0.517623739548267	0.286308778284387	0.274651087403541	0.683738753620773
ATXN1L	0.395189943685822	0.139364487852636	0.441233369061678	0.086154526957199	0.0460434253758558	0.904889939330519
QRSL1	0.445735469996825	0.139475000712448	0.2970327231357	0.296653745155923	-0.148702746861125	0.686907811454796
SIX3	-0.893856528223796	0.139502336484132	-1.09021710499329	0.0619225205689149	-0.196360576769491	0.815162287614904
SNRK-AS1	-0.754745503619573	0.139706293179135	0.164642740482737	0.744130900072664	0.91938824410231	0.121771438931098
TMEM140	1.55360560109477	0.139706293179135	3.33509687808351	0.00141959025124796	1.78149127698875	0.0473117433547912
MARVELD2	-0.773573650016703	0.139706293179135	-0.74386342852752	0.12456579319958	0.029710221489183	0.973212352746378
CDC42BPG	-0.566306957402498	0.139747117065051	-0.975748410274054	0.0162804099643379	-0.409441452871556	0.356478856172878
CRMP1	-0.357396121619413	0.140031256664228	-0.432208865031259	0.0667761360856121	-0.074812743411846	0.81687349060103
ADSSL1	-0.385307810005199	0.140031256664228	-0.668772826522908	0.0152813136885089	-0.283465016517709	0.348451061727807
MCOLN3	-0.520223986915585	0.140031256664228	-0.560251610114166	0.0936059583205979	-0.0400276231985805	0.941783853600521
MCC	1.11244363782719	0.140031256664228	2.01435029411562	0.00697323996213677	0.90190665628843	0.199222648928056
SLC39A10	-0.623254661623687	0.140157648746594	-0.921883930652944	0.0317830555503296	-0.298629269029257	0.557508137151863
HRH3	-1.28169138297581	0.140157648746594	-2.11000256371575	0.0262920064196716	-0.828311180739938	0.544999440030465
RIMS4	-0.771417259552518	0.140162138534744	-1.13303495442121	0.0331934565760625	-0.361617694868691	0.575372594469702
SBNO1	0.416630388185558	0.140445385967974	0.138040984585184	0.624581917736728	-0.278589403600374	0.389750199610315
SNHG1	0.736552131511054	0.140749417111006	1.38608161922556	0.0109296924716595	0.649529487714507	0.24808185829552
TTLL4	-0.465322691575285	0.140846023742522	-0.352911277175488	0.23096702391383	0.112411414399797	0.78604835603943
FBXO43	-1.1716432529548	0.140953619625152	-2.03885979669122	0.0206408740331678	-0.867216543736418	0.46901131765403
SMIM2-AS1	-0.971837967983931	0.141057776719819	-0.974839301751903	0.106567051576795	-0.00300133376797249	0.998277781119239
UNC80	-0.420027544527471	0.141256148085687	-0.30491067043982	0.255671322927826	0.115116874087651	0.754490503857166
CLSTN3	0.428272533615106	0.141318147126331	0.591395469717654	0.0422838359979298	0.163122936102549	0.64342170110686
GGN	-1.01375853225021	0.141393303433746	-1.57492288471599	0.0298419493349749	-0.561164352465785	0.563472529912318
NBPF20	0.531559839145867	0.141521238322046	0.637933687946785	0.0681725504325524	0.106373848800918	0.82460483818613
LINC00909	0.576680727768393	0.141567273098312	1.41246106637005	0.00226819908206367	0.835780338601662	0.0666796306666838
CCDC74A	-0.721792308574638	0.141797676370986	-1.6757183706206	0.00465782043471138	-0.953926062045962	0.135773238016362
ZNF112	-0.524837721242074	0.14189798692117	-0.404125800924399	0.222129639918356	0.120711920317676	0.798143602696034
PDE12	0.385176615935564	0.141910852211897	0.222258880337751	0.371967359190178	-0.162917735597813	0.604564197473387
SNHG15	1.08863812124065	0.141915899458351	1.4272488349474	0.0502630686133649	0.338610713706753	0.70297764624823
FANCC	-0.743386024582075	0.141915899458351	-0.94108580188917	0.0583858868308328	-0.197699777307094	0.76463091841
FNDC10	-0.652600537843328	0.141978438048969	-1.0525564660759	0.0223901465590337	-0.399955928232571	0.459484068011019
NAV3	-1.01943837288209	0.142078880016234	-1.23360012793153	0.0641115194724051	-0.214161755049438	0.845520577256106
LOC100130698	-1.98113489195175	0.142089702281503	-1.17105792024137	0.275555212478466	0.810076971710381	0.686907811454796
SLC26A10	-0.971453808133755	0.142239629723688	-0.511307424102877	0.385082751797242	0.460146384030878	0.572133713918135
ZSCAN29	0.410026137352225	0.142250656010278	0.64139802644801	0.0252583692158528	0.231371889095785	0.475888039452571
EMC10	-0.809733855969117	0.142663725344756	-0.659142509552152	0.203135224429075	0.150591346416965	0.840659042964125
LOC100506639	-0.670278202965169	0.142749265611713	0.17115405879137	0.685971624035688	0.841432261756538	0.113041601342357
OSR1	-1.49862964808569	0.142827775074801	-2.25885716464656	0.037988114170159	-0.760227516560861	0.653523026328145
RAD54B	0.518900520846876	0.142827798975009	0.435579985614778	0.18869733368005	-0.0833205352320981	0.862505186277503
SNCG	-0.525240786739934	0.142827798975009	-1.14836725404704	0.00533280992149083	-0.623126467307107	0.138152524121355
SPOCK3	-0.717063792210355	0.142972320627011	-2.28074989422188	0.00123190750976231	-1.56368610201152	0.0387926073127941
MMP14	1.26491250510191	0.142972320627011	1.59372608112014	0.0435717830590163	0.328813576018224	0.709145328910743
NUDT13	-0.898869618531262	0.143291418196974	-0.0480472044373501	0.943637666328285	0.850822414093912	0.226509627466961
ILDR2	-0.458534340915947	0.143291418196974	-0.623901205205554	0.0453197422951601	-0.165366864289606	0.665610453300646
ZNF546	-0.820009053329733	0.143441673402765	0.125297712669785	0.818820651711051	0.945306765999518	0.140488948697991
AKT1	-0.442232183373981	0.14361284429388	-0.517407641738971	0.0765692683039907	-0.0751754583649903	0.856141643739628
FYCO1	-0.509300059014749	0.143616509299706	-0.454956991331987	0.162551672082354	0.0543430676827624	0.914891095661406
LOC728392	0.810285104744996	0.143616509299706	1.60440977391679	0.00654368728357364	0.794124669171793	0.174670815209649
DBNL	-0.397000270945601	0.143616509299706	-0.693444678796825	0.0156226970186826	-0.296444407851224	0.340874583005783
LDLRAD4	0.489166294521527	0.143711253592246	-0.468907711820961	0.141980551395782	-0.958074006342488	0.0274335446956289
MLLT11	-0.321354188176515	0.143711253592246	-0.39842665910176	0.0635809129233794	-0.0770724709252448	0.788517635291484
ZNF655	-0.419798935740608	0.143905989222135	-0.440475152143863	0.106836494257846	-0.0206762164032549	0.96506845188951
OLMALINC	-0.650245885526081	0.144014230656725	-0.95416861461204	0.0346909623301785	-0.303922729085959	0.568858937317395
CNST	0.442643566327827	0.144077196107461	0.149729423176166	0.619143588961908	-0.29291414315166	0.399235196666754
CTNNB1	-0.43997296203233	0.144257955332224	-0.46693404640138	0.10489456499699	-0.0269610843690497	0.954345403647444
GCA	0.38067052765665	0.144301860493715	-0.111606982452651	0.672799758748492	-0.492277510109301	0.108870223855687
WDR73	0.477332347711196	0.144472151227726	0.808971473612763	0.0175600462589657	0.331639125901567	0.370614439816139
SH3BP5L	0.58460338499616	0.144743946547421	0.402221059954031	0.286205667078329	-0.182382325042129	0.714124803166229
PCDHGA8	-1.21972400795327	0.144743946547421	-1.09893698085967	0.141162782009455	0.120787027093591	0.931396129108973
ELP4	-0.411337581749441	0.144743946547421	-0.782483990456349	0.0108054425278417	-0.371146408706908	0.248005150991756
DHX29	0.468782359704746	0.144761894024155	0.270942934972305	0.37466832128644	-0.197839424732442	0.608131659978822
HOXA7	-0.829029362141662	0.144785832643379	-1.05608378057782	0.0574335647473234	-0.227054418436156	0.759894030320929
CNTRL	-0.642464909480132	0.144882235097869	-0.961375795122329	0.0320876247155755	-0.318910885642197	0.543098618329228
TRIM56	-0.383524281200298	0.144909986416046	0.251014888208464	0.311237802170026	0.634539169408762	0.0515219450751361
UGCG	-0.420629644518528	0.145016723006419	-0.188104870819745	0.499705158455135	0.232524773698783	0.492212982385554
ARHGEF10L	-0.694647440864466	0.145016723006419	-0.28384246033963	0.535618509550851	0.410804980524836	0.460514067327716
FAM149A	-0.90726036851958	0.145016723006419	-0.322200123632738	0.560113358592957	0.585060244886842	0.431561526215326
FAM47E	-1.18242856238312	0.145028413137371	-0.530937559861138	0.434009464523199	0.651491002521983	0.524809784343957
LOC100294362	0.94278742430501	0.145040941716618	1.13397405930472	0.0633342351722355	0.191186634999714	0.804800283094862
SNED1	-0.770137162798221	0.145204136628103	-0.660181440954016	0.173648026182218	0.109955721844205	0.8847481755594
MTUS1	0.645037395271756	0.145591758505747	0.167946158218448	0.710154414499873	-0.477091237053308	0.344443254234913
MEGF11	1.35704198397382	0.145728185112061	1.59520207321687	0.0619225205689149	0.238160089243056	0.81769639015483
RHPN1-AS1	-1.64454060476872	0.145728185112061	-0.292316821989456	0.758193303733785	1.35222378277927	0.304635740630781
SAMD9	-0.778256116646769	0.145761095579051	-1.10237111971838	0.0405008419239468	-0.324115003071615	0.616469587751238
CCDC171	0.574429484687213	0.145813714120238	0.576705697934455	0.122640876507757	0.00227621324724206	0.997747940284282
DRG1	0.50593387021417	0.145832163746857	0.545489640620385	0.100904554452429	0.0395557704062149	0.939762414100347
CCNE2	-0.665122781384062	0.145832163746857	-2.79144975074597	0.000226330508051606	-2.12632696936191	0.00559981170895612
PATL1	0.500484654097985	0.145832163746857	-0.184456080945825	0.58792766388991	-0.68494073504381	0.0933209199197692
MED29	0.320652294830213	0.145832163746857	0.0412530795061695	0.866986389240911	-0.279399215324044	0.263594474625344
RANBP17	-0.461440449893362	0.145832163746857	-0.0584986265264847	0.866412326668659	0.402941823366878	0.263378109868648
ANO7	-1.1546688713246	0.145832163746857	-1.84837489117594	0.0286176336493303	-0.693706019851341	0.532601687603015
PDE5A	-0.623673416728094	0.145927894833936	0.156959447345846	0.690851746056301	0.78063286407394	0.11768594279539
CDKL2	-0.614278884643108	0.145942149370013	0.287754791872399	0.455305994777169	0.902033676515507	0.072966422419948
SUMF2	-0.649372010433375	0.145981376413461	-0.133450466546733	0.775471029652683	0.515921543886642	0.309582299443732
