Geneid	KRS7_10_aTC1-6_1_DMSO	KRS7_13_aTC1-6_2_DMSO	KRS7_16_aTC1-6_3_DMSO	KRS7_11_aTC1-6_1_Tg6h	KRS7_14_aTC1.6_2_Tg6h	KRS7_17_aTC1-6_3_Tg6h	KRS7_12_aTC1-6_1_Tg24h	KRS7_15_aTC1-6_2_Tg24h	KRS7_18_aTC1-6_3_Tg24h
2310002D06Rik	0	0	0	0	0	0	0	0	0
Galnt16	0	0	0	3	3	9	0	8	2
Erh	1958	2415	1422	2341	12134	2840	997	5353	2515
Slc39a9	3164	3097	2519	3529	16872	3657	1686	6259	3037
Plekhd1os	0	0	0	0	0	0	0	0	0
Plekhd1	1	3	2	0	29	3	0	0	3
Ccdc177	6	3	2	2	20	6	1	11	8
Susd6	1491	1529	1360	1781	7767	1765	901	2984	1372
1700052I22Rik	0	0	0	0	0	0	0	0	0
Gm20337	23	38	7	65	188	41	25	42	19
Srsf5	7432	7349	4570	8928	30843	7033	6492	11672	5885
Slc10a1	0	1	0	0	1	1	3	6	1
Smoc1	2219	2519	1928	3828	16159	3465	1663	5906	2675
Mir3067	2	0	0	4	13	0	0	5	0
Slc8a3	22	23	25	32	95	30	14	34	26
Cox16	258	304	179	273	1183	292	67	583	252
Synj2bp-cox16	8	14	18	42	131	20	7	37	13
Gm4787	14	17	13	32	45	22	6	34	21
Adam4	12	8	15	18	37	15	7	24	12
Synj2bp	2738	2802	2197	3531	12597	2726	2222	4220	2195
Adam21	4	7	2	6	17	4	1	5	2
Med6	591	675	408	819	3390	714	313	1252	622
Ttc9	46	51	44	46	182	42	25	78	58
Map3k9	356	369	280	367	1768	390	205	518	173
Pcnx	1477	1632	1480	2138	10233	2442	1249	3743	1778
Sipa1l1	1815	1859	1615	2784	12587	2744	2790	7576	3231
Rgs6	0	2	0	1	0	0	0	0	0
1700085C21Rik	0	1	1	0	0	0	0	1	0
Dpf3	90	110	95	103	595	152	60	146	58
Dcaf4	237	312	244	316	1571	344	110	425	181
Zfyve1	885	1099	861	1017	4683	970	517	1854	799
Rbm25	8189	7373	6328	16775	43102	9806	10774	12067	6664
Psen1	1663	1874	1502	2459	9504	2109	1229	3432	1631
Papln	2	4	1	2	1	0	0	0	0
Numb	520	597	461	965	3992	893	472	1183	598
2410016O06Rik	308	309	243	477	1681	316	138	706	293
Acot2	123	125	111	608	2122	494	279	1045	543
Acot1	0	0	0	0	0	0	0	1	3
Acot4	0	0	0	2	12	2	0	2	0
Acot3	0	0	0	0	0	0	0	0	0
Acot5	0	0	0	0	0	0	0	0	0
Acot6	0	0	0	0	0	0	0	0	0
Dnal1	1066	1153	860	901	4389	866	560	1324	660
Pnma1	2	22	3	10	34	8	2	17	7
Elmsan1	1730	1651	1583	4189	18136	3924	2753	7291	3386
Ptgr2	1810	2012	1536	2391	9074	1999	1061	3120	1600
Zfp410	1267	1381	1133	2105	9400	1754	744	2940	1398
Fam161b	233	334	233	404	1545	362	214	418	178
Coq6	357	457	305	462	2276	475	107	648	288
Entpd5	4956	5272	4465	3904	17334	3971	2688	8295	4104
Ccdc176	273	371	284	491	1710	418	267	542	270
Rnf113a2	809	934	661	1408	5023	1054	702	1493	708
Aldh6a1	1026	1338	1049	1497	6130	1338	818	2255	1096
Lin52	649	821	557	1281	5569	1198	507	1827	947
Vsx2	0	0	1	0	5	0	0	0	0
Abcd4	245	287	219	223	985	198	80	333	152
Vrtn	0	0	0	0	8	0	0	0	0
Syndig1l	2	5	4	3	13	0	1	0	3
Npc2	3815	4579	3056	4259	15708	3714	1951	8774	4212
Isca2	708	895	591	781	3360	683	362	1187	596
Ltbp2	0	2	1	1	6	2	1	1	0
D030025P21Rik	0	0	0	0	0	0	0	0	0
Arel1	2648	2697	2333	2527	11401	2800	1761	5476	2636
Fcf1	738	842	396	948	4702	1036	381	1658	757
Ylpm1	4207	3905	3803	5380	19194	4393	5494	7425	3793
Prox2	33	43	58	55	263	51	22	64	26
Dlst	4652	5071	4135	6273	24873	5712	3547	8526	4342
Rps6kl1	7	4	8	15	147	20	8	32	5
Pgf	5	1	0	3	2	0	1	6	1
Eif2b2	791	831	619	1023	4617	1011	485	1804	769
Mlh3	1546	1662	1380	1991	8674	2055	1301	3255	1625
Mir6938	0	1	0	0	0	0	1	0	1
Acyp1	562	835	360	528	2489	561	269	1032	480
Zc2hc1c	67	84	77	71	313	58	25	91	25
Nek9	4783	4785	3800	5386	26913	5894	2580	8951	4302
Tmed10	5399	5941	4869	8185	31219	6816	3561	11548	5297
Fos	102	105	112	282	773	185	57	175	70
Jdp2	273	270	233	846	2955	594	793	1138	683
Batf	0	0	0	0	0	0	0	0	0
Mfsd7c	11	1	4	2	0	1	0	1	0
0610007P14Rik	1220	1428	1027	1758	6738	1544	840	2299	1167
Ttll5	1248	1223	1168	2131	8758	1820	1305	2168	1171
Tgfb3	31	35	30	39	65	26	16	67	23
Ift43	70	112	56	107	489	124	66	201	102
Gm805	0	1	2	0	13	1	0	0	0
Gpatch2l	671	773	686	993	4581	1083	508	1477	751
Esrrb	6	14	6	9	42	28	11	26	15
Vash1	1220	1130	855	753	3462	772	397	1403	649
Angel1	343	415	308	335	1545	335	145	580	239
Lrrc74a	0	0	0	0	0	0	0	0	0
Irf2bpl	1223	1088	959	1634	6176	1344	588	2292	919
Cipc	1346	1270	1099	1634	7495	1647	809	2482	1222
Zdhhc22	0	0	0	0	0	0	0	0	0
Tmem63c	306	357	282	397	1904	401	169	503	225
Ngb	3	7	10	19	81	23	4	20	5
Pomt2	1397	1406	1343	1357	5717	1293	796	2553	1175
Gstz1	2417	2990	2313	3035	12822	2872	1009	4130	1990
Tmed8	5129	5423	4713	3679	17693	4017	1759	6461	3385
Samd15	42	47	58	88	311	66	56	86	51
Noxred1	24	13	29	61	181	37	17	67	29
Vipas39	1776	1882	1686	1716	6161	1357	822	2439	1271
Ahsa1	3357	3640	2667	4354	17317	3877	2580	6747	3269
Ism2	4	4	3	3	18	3	0	8	3
Sptlc2	815	891	761	1308	5344	1264	600	1991	977
Alkbh1	488	620	543	984	4575	948	377	1144	526
Mir3068	5	2	7	4	10	2	5	4	5
Nrp	41	46	25	60	150	25	40	68	48
Slirp	818	993	310	441	3670	953	322	1450	811
Snw1	3214	3466	2558	6023	21370	4335	2898	6390	3018
Gm8300	1	3	0	5	17	0	6	6	0
Gm2042	0	0	0	0	0	0	0	0	0
Oog1	0	0	0	0	0	0	0	0	0
BB287469	0	0	0	0	0	0	0	2	0
Gm4027	0	0	0	0	0	0	0	0	0
Gm16381	0	0	0	0	0	0	0	0	0
Gm21319	0	0	1	0	5	0	0	0	0
Gm1995	1	0	0	0	12	0	0	2	0
Gm2016	0	0	1	1	11	0	0	0	2
Gm2022	0	0	0	1	1	0	3	4	0
Gm10436	0	0	0	0	0	0	0	0	0
Gm5662	0	0	0	2	0	0	0	3	4
Gm7104	0	0	0	0	0	0	0	0	0
Gm5039	1	1	0	0	10	4	5	8	0
Adck1	555	676	529	562	2680	519	232	1063	568
3200001D21Rik	0	0	0	0	1	0	0	0	0
Nrxn3	233	221	126	246	747	162	92	293	93
Dio2	6	11	11	22	85	31	18	36	14
Cep128	1843	1854	1643	2775	10453	2329	1791	2632	1255
5430427M07Rik	0	0	0	0	0	1	0	0	0
Mir669c	0	0	0	0	0	0	0	0	0
Tshr	582	596	611	500	2187	509	302	569	345
Gtf2a1	3220	3033	2421	4405	16372	4171	2215	5735	3101
Ston2	110	131	95	141	815	181	76	166	101
Sel1l	3243	3503	3090	8910	39486	9735	4186	12424	5760
4930559C10Rik	0	0	0	0	0	0	0	0	0
Mir8099-2	0	0	0	0	0	0	0	0	0
Mir8099-1	0	0	0	0	0	0	0	0	0
Flrt2	3	10	1	5	18	10	0	15	6
1700019M22Rik	0	0	0	0	0	0	0	0	0
Galc	850	1044	736	1275	5278	1125	724	1891	920
Gpr65	0	0	0	0	4	0	0	1	0
Kcnk10	17	14	10	13	90	13	5	22	2
Spata7	488	558	451	1065	4315	789	404	813	467
Ptpn21	1184	1236	1073	2655	9638	2137	1863	3853	1686
Zc3h14	7246	7900	6894	16034	53303	11141	7388	16359	7719
Eml5	8406	8285	7457	10142	39993	8809	5264	9948	5827
Ttc8	939	884	738	1485	5572	1155	559	1462	618
4930474N09Rik	0	0	0	0	0	0	0	0	0
Foxn3	915	926	836	931	4876	1144	647	1395	712
1700064M15Rik	0	1	2	0	7	0	0	0	0
Efcab11	151	150	90	186	927	178	103	282	162
Tdp1	728	922	706	1376	5936	1132	525	1481	616
Kcnk13	21	29	30	48	137	61	9	35	13
Psmc1	5670	6215	4223	8442	29556	6233	4295	9320	4821
Nrde2	262	331	263	507	1999	439	270	648	282
Gm10433	9	15	15	34	159	31	13	33	33
Calm1	15162	15337	12583	20312	68480	15339	8498	24584	11942
Gm10432	0	0	0	0	0	0	0	0	0
Ttc7b	1810	1970	1747	3164	12621	2761	1739	4648	2090
Rps6ka5	521	616	523	908	3709	820	361	916	404
9030617O03Rik	81	114	77	63	474	85	8	107	55
Gpr68	246	203	186	227	958	225	154	437	192
Ccdc88c	196	183	167	257	1187	247	272	364	198
Mir1190	0	0	0	0	2	0	0	0	0
Smek1	4898	4167	4217	11001	34909	7935	7009	11698	6001
D130020L05Rik	97	117	67	145	674	160	52	217	113
Kif4-ps	0	0	0	0	0	0	0	0	0
Catsperb	0	0	0	0	0	0	1	0	0
Tc2n	4	3	3	10	43	6	4	6	0
Fbln5	66	96	100	236	886	255	230	765	400
Trip11	2418	2194	2209	2689	13541	3075	3088	4328	2394
Atxn3	896	958	809	1200	5297	1122	676	1488	836
Cpsf2	2761	2916	2436	4609	16300	3534	2466	5878	2840
Slc24a4	0	0	1	0	0	0	0	0	2
Rin3	0	0	0	0	0	2	0	0	0
Lgmn	3021	3728	2769	4343	15377	3170	2554	6692	2879
Golga5	1093	1153	901	2452	10179	1981	1218	2727	1264
Chga	29883	31750	25315	29814	89403	20177	17944	32547	15358
Itpk1	589	682	525	611	2918	649	238	901	438
Mir1936	0	0	1	0	0	0	0	0	0
Moap1	25	7	6	8	50	15	2	20	14
Gm20604	32	21	23	27	151	25	10	63	34
Tmem251	558	491	471	1166	3648	802	484	1704	901
AK010878	512	646	442	780	2598	478	223	853	401
Ubr7	3133	3492	3005	5519	25524	5385	1872	7051	3432
Btbd7	1546	1605	1601	1500	8167	1894	1337	2914	1430
Cox8c	0	0	0	0	0	0	0	0	0
Unc79	1901	1972	1917	2142	10961	2400	1029	2480	1343
Prima1	0	0	0	0	3	3	0	0	0
Fam181a	0	0	0	0	0	0	0	0	0
Asb2	0	0	0	4	8	0	0	0	0
Otub2	290	428	354	1111	5665	1236	445	1691	861
Ddx24	3708	4163	3202	5982	21111	4615	2772	7076	3394
Ifi27l2a	2	3	3	0	5	1	0	0	0
Ifi27	410	533	300	360	2005	427	148	1234	525
Ifi27l2b	0	0	0	0	0	0	0	0	0
Ppp4r4	809	830	821	1343	5507	1229	577	1544	925
Serpina10	5	0	0	0	5	1	1	2	2
Serpina6	0	1	5	2	7	4	2	18	5
Serpina1f	0	0	0	0	0	0	1	0	0
Serpina1b	9	16	12	15	62	17	0	13	6
Serpina1d	5	0	0	3	15	6	0	0	4
Serpina1a	3	11	5	10	67	15	3	16	2
Serpina1c	0	2	2	1	12	6	1	10	1
Serpina1e	0	0	0	0	0	0	0	4	0
Serpina11	1	0	1	2	10	6	0	2	0
Serpina9	366	459	314	196	1130	219	46	171	98
Serpina12	1	0	0	0	0	0	0	0	0
Serpina4-ps1	0	0	0	0	0	0	0	0	0
Serpina5	1	0	0	0	0	0	0	0	0
Serpina3a	0	0	0	0	0	0	0	0	0
Serpina3b	0	0	0	0	0	0	0	0	0
Serpina3c	0	0	0	1	1	0	0	1	0
Serpina3g	0	0	0	0	0	0	0	0	0
Serpina3f	0	0	0	0	0	0	0	0	0
Serpina3h	6	6	2	6	56	5	0	2	1
Serpina3i	0	0	0	1	6	0	0	2	0
Serpina3j	0	0	0	0	0	1	0	0	0
Serpina3k	0	0	0	0	0	0	1	0	0
Serpina3m	0	0	0	0	0	0	0	0	0
Serpina3n	1	2	7	4	19	2	3	3	1
Gsc	0	0	0	0	0	0	0	0	0
Dicer1	2713	2851	2459	2697	11745	2624	1958	4880	2463
Clmn	2	6	11	5	36	15	1	6	6
Syne3	245	294	236	193	899	216	136	370	155
Snhg10	54	56	19	49	339	81	11	75	43
Scarna13	18	3	7	7	10	0	1	8	5
Mir3069	0	0	0	0	0	0	0	0	0
Glrx5	639	783	533	851	2900	565	223	1366	597
Tcl1b2	0	0	0	0	0	0	0	0	0
Tcl1b1	0	0	0	0	0	0	0	1	0
Tcl1b5	0	0	0	0	0	0	0	0	0
Tcl1b3	0	0	0	0	0	0	2	0	0
Tcl1b4	0	0	0	0	0	0	0	0	0
Tcl1	0	0	0	0	0	0	0	0	0
Tunar	0	0	0	1	2	0	0	0	0
Gm2721	0	0	1	2	5	2	0	4	0
D430019H16Rik	138	152	91	69	490	95	31	93	59
AU015791	0	0	0	0	0	0	0	2	0
Bdkrb2	0	1	0	2	9	5	3	1	0
Bdkrb1	0	0	0	0	0	0	0	0	0
Atg2b	4073	4322	3792	4862	22724	5113	2514	6944	3613
Gskip	466	575	354	498	2631	513	187	932	432
Ak7	2	2	4	24	50	12	6	21	11
Papola	13170	13178	11245	18230	74762	16110	11118	26010	12926
Vrk1	2421	2608	1861	3201	12569	2738	1171	4263	2070
1700121N20Rik	0	0	0	0	0	0	0	0	0
4933406K04Rik	0	0	0	0	0	0	0	0	0
4930465M20Rik	0	0	0	0	0	0	0	0	0
Bcl11b	0	9	3	4	9	5	3	16	10
Setd3	3600	4106	2976	5531	20301	4343	2188	6058	2928
Ccnk	2474	2680	2014	3650	16501	3763	2925	5036	2428
Ccdc85c	250	291	291	217	1169	245	145	414	216
Hhipl1	0	0	0	13	42	3	19	59	23
Cyp46a1	53	112	85	86	417	59	55	102	53
Eml1	940	1102	964	988	4187	991	460	1548	764
Gm16596	4	4	6	7	36	7	1	9	4
Evl	2069	2329	1950	2643	8977	2012	1348	3221	1431
Mir342	1	0	0	0	3	0	0	0	1
Degs2	1	2	1	0	23	6	1	7	0
Yy1	3357	3285	3197	5242	18721	3716	2616	5671	2609
Slc25a29	266	279	210	227	910	219	24	278	97
Mir345	11	24	13	4	70	23	0	18	19
Slc25a47	47	36	22	81	308	58	11	92	26
Wars	3521	3694	3094	9759	36645	8250	4915	17912	7872
Wdr25	1032	1152	823	1423	5666	1209	338	1407	620
Begain	2782	3568	2753	4207	14434	2719	989	2668	1107
Dlk1	0	0	0	0	0	0	0	0	0
Meg3	816	999	708	922	3288	804	490	1072	655
Mir1906-2	0	0	0	0	0	0	0	0	0
Mir1906-1	0	0	0	0	0	0	0	0	0
Mir770	0	0	0	0	0	0	0	0	0
Mir673	0	0	0	0	0	0	0	0	0
Mir493	0	0	0	0	0	0	0	0	0
Mir337	0	0	0	0	0	0	0	0	0
Mir3544	0	0	0	0	0	0	0	0	0
Mir540	0	0	0	0	0	0	0	0	0
Mir665	0	0	0	0	0	0	0	0	0
Mir3070a	0	0	1	0	0	0	0	0	0
Mir3070b	0	0	0	0	0	0	0	0	0
Rtl1	1	2	1	5	0	0	0	0	0
Mir431	0	0	1	0	0	0	0	2	0
6430411K18Rik	0	0	1	2	0	0	0	0	0
Mir433	0	0	0	0	0	0	0	0	0
Mir127	0	0	0	0	0	0	0	0	0
Mir434	1	3	1	0	6	0	1	2	0
Mir432	0	0	0	0	0	0	0	0	0
Mir3071	0	0	0	0	0	0	0	0	0
Mir136	0	0	0	0	0	0	0	0	0
Rian	1204	1746	1352	1393	6193	1429	525	1876	991
Mir341	1	0	1	1	0	2	0	1	0
Mir1188	2	1	0	0	0	1	0	0	1
Mir370	0	0	0	1	0	0	0	0	0
AF357425	0	0	2	2	3	3	0	1	3
AF357426	2	4	6	3	14	2	1	5	0
DQ267100	0	2	1	0	7	0	1	0	1
AF357359	60	66	50	59	243	75	52	43	34
DQ267101	0	0	0	0	0	0	0	0	0
AF357355	1	0	0	1	0	0	0	3	1
DQ267102	1	6	3	2	3	1	0	5	0
Mir882	0	0	0	0	0	0	0	0	0
Mir379	0	0	0	0	0	0	0	0	0
Mir411	0	0	0	0	0	0	0	0	0
Mir299a	0	0	0	0	0	0	0	0	0
Mir299b	0	0	0	0	0	0	0	0	0
Mir380	0	0	0	0	0	0	0	0	0
Mir1197	0	0	0	0	0	0	0	0	0
Mir323	0	0	0	0	0	0	0	0	0
Mir758	0	0	0	0	0	0	0	0	0
Mir329	0	0	1	0	0	0	0	0	0
Mir494	0	0	0	1	0	0	0	0	0
Mir679	0	0	0	0	0	0	0	0	0
Mir1193	0	0	0	0	0	0	0	0	0
Mir666	0	0	0	0	0	0	0	0	0
Mir543	0	0	0	0	0	0	0	0	0
Mir495	0	0	0	0	0	0	0	0	0
Mir667	0	0	0	0	0	0	0	0	0
Mir376c	0	0	0	0	0	0	0	0	0
Mir654	0	0	0	0	0	0	0	0	0
Mir376b	0	0	0	0	0	0	0	0	0
Mir376a	0	0	0	0	0	0	0	0	0
Mir300	0	0	0	0	0	0	0	0	0
Mir381	0	0	0	0	0	0	0	0	0
Mir487b	0	0	0	0	0	0	0	0	0
Mir539	0	0	0	0	0	0	0	0	0
Mir544	0	0	0	1	0	0	0	0	0
Mir382	0	0	0	0	1	0	0	0	0
Mir134	0	0	0	0	0	1	0	0	0
Mir668	0	0	0	0	0	1	0	0	0
Mir485	0	0	0	0	0	0	0	0	0
Mirg	21	25	23	41	129	29	11	66	30
Mir453	0	1	0	0	5	0	0	1	0
Mir154	0	0	0	0	0	0	0	0	0
Mir496a	0	0	0	0	2	0	0	0	0
Mir377	0	0	0	1	4	0	0	2	2
Mir541	0	1	0	0	2	0	0	0	0
Mir409	1	2	0	0	0	0	0	0	0
Mir412	0	0	0	0	0	0	0	0	0
Mir369	0	0	0	0	0	0	0	0	0
Mir410	0	0	0	0	0	0	0	0	0
Mir3072	2	0	2	0	4	2	0	2	2
3110009F21Rik	0	0	0	0	0	0	0	0	0
Dio3os	0	0	0	0	0	0	0	0	0
Mir1247	0	0	0	0	0	0	0	0	0
Dio3	0	0	0	0	0	0	0	4	1
Ppp2r5c	4615	4898	3885	6504	24452	5242	3103	7678	3845
B930059L03Rik	27	32	19	21	125	16	14	56	24
Dync1h1	29956	28010	29415	27064	132498	32829	21277	52339	29261
1700001K19Rik	0	0	0	0	0	0	0	0	0
Hsp90aa1	35630	36049	28509	45513	136563	31273	26903	51819	26177
Wdr20	747	857	630	907	4032	807	554	1333	689
Mok	74	78	55	129	504	91	50	114	54
Zfp839	217	273	214	413	1745	378	215	524	246
Cinp	1049	1268	889	1529	6594	1447	669	2087	974
Tecpr2	1021	1087	954	1445	6620	1494	634	2001	999
Ankrd9	68	73	70	64	323	49	33	155	61
6030440G07Rik	0	0	0	0	0	0	0	0	0
Rcor1	2299	2336	2067	2200	11441	2546	1672	3697	1898
4930595D18Rik	0	0	0	0	0	0	0	0	0
Traf3	1195	1233	1105	1563	7853	1581	647	2109	1000
Amn	4	0	0	1	2	3	0	0	0
Cdc42bpb	4873	5005	4408	5609	22946	5111	4218	9373	4186
A230065H16Rik	0	0	0	0	0	0	0	0	0
Exoc3l4	0	0	0	1	5	0	0	1	0
Tnfaip2	72	80	72	87	331	86	34	161	73
Gm266	0	0	0	2	0	0	0	0	0
Eif5	11378	12099	9979	25626	87783	18639	11079	30414	15236
Snora28	30	48	34	19	129	28	17	48	35
2810029C07Rik	49	89	66	66	213	48	19	61	38
Mark3	3281	3490	3149	5223	18389	3980	3145	7366	3438
Ckb	1014	1153	971	882	3417	835	335	1135	556
Trmt61a	368	370	286	678	3085	740	208	1147	571
Bag5	1185	1199	919	2138	7248	1570	1058	2785	1226
Apopt1	628	748	520	1125	4048	945	534	1665	762
Klc1	4132	4241	3729	5687	20147	4355	2829	6373	2956
Xrcc3	160	199	158	157	592	131	63	278	129
Zfyve21	132	165	119	192	887	209	59	361	173
Ppp1r13b	1035	1156	1104	1526	6097	1360	893	1619	820
5033406O09Rik	7	7	5	2	1	7	0	2	0
2010107E04Rik	2953	4111	1532	1661	8648	2302	739	4554	2558
Tdrd9	0	0	0	4	0	0	0	1	1
Rd3l	0	0	0	0	0	0	0	0	0
Aspg	128	168	118	108	468	74	26	186	84
Mir3073a	0	0	0	0	0	0	0	0	0
Mir3073b	0	0	0	0	0	0	0	0	0
Mir203	0	0	0	0	0	0	0	0	0
Kif26a	568	577	565	402	2233	482	104	580	231
A730018C14Rik	2	0	0	2	1	3	0	0	0
B020018J22Rik	3	0	1	4	9	3	0	0	0
A530016L24Rik	3	5	4	2	5	1	2	1	1
Tmem179	1587	1513	1243	1880	7999	1792	616	3557	1612
Inf2	488	483	514	402	1811	362	325	789	414
Adssl1	314	372	267	343	1252	280	87	364	151
Siva1	427	527	360	702	2693	571	162	1007	454
Akt1	5285	5847	5372	5402	19294	4235	2974	9352	4312
Mir6939	0	0	0	0	0	0	0	1	1
Zbtb42	1	0	4	4	31	13	3	8	2
Cep170b	3293	3847	3490	4623	20026	4403	2687	8326	3223
Mir6940	0	0	0	0	2	0	0	0	2
Pld4	0	2	4	10	7	0	2	14	6
BC022687	166	130	141	345	1363	298	70	464	167
Cdca4	889	1114	817	1509	6133	1287	544	2034	857
Gpr132	0	0	0	0	0	0	1	2	0
Jag2	10	16	7	10	83	13	0	13	5
Mir6941	0	0	0	0	0	0	0	0	0
Nudt14	115	147	93	119	611	119	13	164	83
Brf1	999	1052	842	1570	5394	1167	725	2101	985
Btbd6	403	464	376	596	2311	529	181	895	414
Pacs2	1918	2133	1745	2391	10914	2445	1381	3781	1988
Tex22	12	1	1	6	11	4	0	2	3
Mta1	2297	2729	2374	4549	17119	3604	1948	5561	2392
Crip2	9	7	4	23	90	9	8	12	6
Crip1	7	14	2	7	39	1	6	16	6
4930427A07Rik	761	781	654	681	3298	727	226	1210	548
Tmem121	83	113	84	80	286	64	21	159	70
Adam6b	0	0	0	0	0	0	0	0	0
Adam6a	0	0	0	0	0	0	0	0	0
Mir7094-1	0	0	0	0	0	0	0	0	0
Mir7094-2	0	0	0	0	0	0	0	0	0
Mir6388	0	0	0	0	0	0	0	0	0
Zfp386	1509	1597	1328	2491	7341	1624	1278	2608	1376
Vipr2	13	22	16	16	99	15	10	57	33
Wdr60	312	271	245	416	1293	272	372	519	241
Esyt2	3956	3932	3604	4296	18480	4387	2106	5838	3114
D430020J02Rik	965	1095	779	740	3776	782	448	1293	607
Ncapg2	6483	5799	5235	8300	35087	8104	4264	10475	5426
Ptprn2	8827	10530	8173	8928	40933	8526	3479	9828	4470
Gm10421	0	0	0	0	0	0	0	0	0
Gm5441	0	0	0	0	0	0	0	0	0
Mir153	0	1	1	2	0	0	0	0	0
Rapgef5	0	2	0	1	3	0	0	2	3
Cdca7l	2520	2921	2477	4877	20033	4306	1670	5387	2588
Dnah11	24	32	35	74	468	83	20	116	64
Sp4	1454	1528	1332	2682	9495	2005	1139	2582	1176
D230030E09Rik	0	0	0	0	0	0	0	0	0
Sp8	0	1	0	0	0	0	0	0	0
Abcb5	0	0	0	0	0	0	0	0	0
Itgb8	0	0	0	0	2	0	0	1	0
Macc1	0	0	0	0	0	0	0	0	0
Tmem196	1	4	0	4	5	3	0	0	0
Speer6-ps1	0	0	0	0	0	0	0	0	0
2810429I04Rik	230	304	164	185	956	211	180	518	226
1700024F13Rik	83	74	57	93	371	104	51	124	77
Gdi2	12456	13282	10938	21401	73015	15765	8470	22502	10850
Fam208b	6015	5596	5216	8552	39803	8584	4834	10804	5766
Asb13	635	619	565	848	2976	710	435	1257	605
Calml3	0	0	0	0	0	0	2	0	0
Calm4	0	0	0	0	0	0	0	0	0
Calm5	0	0	0	0	0	0	0	0	0
Net1	1223	1271	1006	1979	7117	1532	786	1921	915
Tubal3	0	0	0	2	5	0	0	0	0
Ucn3	0	0	0	0	0	0	0	0	0
Akr1c14	109	118	140	157	545	170	70	200	119
Akr1c18	0	0	2	0	0	0	0	0	0
Akr1c13	410	635	419	716	2642	600	284	970	452
Akr1c19	0	4	0	0	7	2	0	3	2
Marcksl1-ps4	1	0	1	0	0	0	0	0	0
Akr1c12	374	584	371	439	2073	424	250	701	339
Akr1c6	0	0	0	0	3	0	0	0	0
Akr1c20	0	0	0	0	0	0	0	0	0
Akr1c21	0	0	0	0	0	0	0	0	0
Akr1e1	858	1087	713	1174	5233	1012	418	1270	711
1700016G22Rik	1	2	3	0	3	3	2	8	1
Klf6	827	977	810	2277	9039	1818	1154	2738	1304
Pitrm1	7562	7737	7031	9509	35430	7950	7246	15433	7789
Pfkp	17427	18191	13835	13803	45304	10810	7733	23758	10657
Adarb2	335	398	313	377	1922	384	91	269	120
Wdr37	1702	1892	1459	1972	8701	1831	943	2685	1438
Idi1	1270	1236	951	1844	7683	1788	1024	2172	1418
Idi2	0	0	0	0	0	0	0	0	0
Gtpbp4	3167	3155	2549	7819	27390	5759	3289	6991	3422
Larp4b	6103	6070	5420	7079	30526	6851	5060	11526	5780
Dip2c	898	968	910	1147	5387	1178	652	1612	842
Zmynd11	6143	5792	4950	10633	36214	8262	6994	12856	6223
Chrm3	0	1	0	0	0	0	0	0	0
Zp4-ps	0	0	0	0	0	0	0	0	0
Ryr2	238	205	251	491	2176	652	242	450	326
Gm10336	996	919	807	1390	5539	1341	836	1646	1005
Mtr	1490	1460	1339	1272	7256	1676	1112	2852	1594
Actn2	4	1	0	2	40	9	2	2	3
Heatr1	3259	3077	2672	4954	24279	5473	2729	8235	4287
Lgals8	1271	1704	1143	3052	13050	2665	1428	3645	1719
Edaradd	9	9	3	19	50	14	3	19	26
Ero1lb	1210	1448	1184	3083	12920	3040	733	2470	1160
Gpr137b-ps	763	882	723	1474	5666	1225	661	2489	1155
Prl2c4	0	0	0	0	0	0	0	0	0
Prl2c3	0	0	0	0	0	0	0	0	0
Prl2c2	0	0	0	0	0	0	0	0	0
Prl2c5	0	0	0	0	0	0	0	0	0
Gpr137b	464	580	478	1007	3614	815	515	1975	942
Nid1	0	0	0	0	4	0	0	2	0
Lyst	1925	1837	1962	1794	11445	2849	1328	3330	1821
Gng4	1847	2148	1809	3144	12518	2494	2019	3993	1893
B3galnt2	907	1043	833	1447	5741	1330	569	1880	881
Tbce	662	939	605	1515	6627	1386	646	1792	889
Ggps1	1154	1156	917	1770	7926	1605	984	2371	1187
Arid4b	2622	2651	2144	4512	13113	2908	2638	4229	2076
Hecw1	0	0	0	1	0	0	1	0	0
Mrpl32	467	587	341	1064	3728	811	481	1072	471
Psma2	3215	4069	2355	3260	13730	3067	1670	5537	2515
AW209491	769	902	660	1526	5671	1159	699	1865	863
Gli3	0	1	0	0	0	1	0	0	0
4933412O06Rik	2	0	0	0	0	0	0	0	0
A530046M15Rik	0	0	0	0	0	0	0	0	0
Inhba	2	0	1	4	10	7	5	0	1
Sugct	2	4	2	5	16	6	0	0	3
Mplkip	601	650	608	672	2568	533	211	749	333
Cdk13	3323	3125	3111	5612	19587	4614	4042	7189	3780
Mir466i	1	0	0	3	0	0	0	0	0
Rala	1786	1756	1244	2799	9622	2131	1995	3684	1831
Yae1d1	1053	1106	820	1378	6342	1346	860	2059	977
4930448F12Rik	0	0	0	0	0	0	0	0	0
Pou6f2	86	99	93	175	563	159	155	171	59
Vps41	1442	1591	1280	1712	7471	1497	1310	2400	1228
Amph	3077	3210	2671	4110	15722	3168	1452	3708	1808
Stard3nl	566	784	538	902	4309	959	250	1586	711
9330199G10Rik	0	0	0	0	0	0	0	0	0
Epdr1	1464	1655	1181	1378	5622	1159	620	2898	1299
Sfrp4	0	0	1	1	8	6	0	0	1
Nme8	0	0	0	0	0	0	0	0	0
