Geneid	KRS7_19_GLUTag_1_DMSO	KRS7_22_GLUTag_2_DMSO	KRS7_25_GLUTag_3_DMSO	KRS7_20_GLUTag_1_Tg6h	KRS7_23_GLUTag_2_Tg6h	KRS7_26_GLUTag_3_Tg6h	KRS7_21_GLUTag_1_Tg24h	KRS7_24_GLUTag_2_Tg24h	KRS7_27_GLUTag_3_Tg24h
Cts8-ps	0	1	0	2	0	0	0	0	0
Cts7	0	0	0	0	0	0	0	0	0
Ctsm	0	0	0	0	0	0	0	0	0
Cts3	0	0	0	0	0	0	0	0	0
BC052688	5	4	1	3	6	3	4	3	2
Zfp808	286	355	426	660	571	343	436	454	481
Gm3604	214	248	320	483	421	296	242	314	362
Zfp935	418	560	502	839	1122	474	499	468	582
Zfp934	213	216	271	276	313	195	188	223	315
6720489N17Rik	489	368	511	423	465	204	415	424	517
Mir713	0	0	0	0	0	0	0	0	0
Gm5141	335	469	402	750	928	394	392	472	491
Fbp2	1553	1370	1680	1120	1549	901	1904	1091	2741
Fbp1	3	7	2	3	9	7	9	9	16
2010111I01Rik	350	251	340	295	575	343	323	202	459
Gm16907	9	7	4	15	18	3	6	6	11
Mir23b	0	0	0	0	0	0	0	0	0
Mir27b	0	0	0	0	0	0	0	0	0
Mir3074-1	0	0	0	0	0	0	0	0	2
Mir24-1	0	0	0	0	0	0	0	0	0
Fancc	152	171	136	148	300	108	214	139	218
Ptch1	510	689	494	479	875	301	492	439	683
1700024I08Rik	0	0	0	0	0	0	0	0	0
Ercc6l2	886	1033	936	1715	2393	1131	1223	1012	1711
Hsd17b3	1	0	0	0	1	0	0	0	0
Slc35d2	11	11	11	6	13	7	12	13	21
Zfp367	1636	2405	1714	2093	4557	1466	2208	1714	2589
Habp4	624	485	585	958	1069	519	661	499	910
Cdc14b	260	268	285	395	727	241	370	256	497
1810034E14Rik	0	3	1	2	1	1	1	2	3
Aaed1	585	766	517	1058	1710	540	1071	860	1466
Ctsl	9888	9410	7353	7326	10573	3431	9144	5308	10654
Cdk20	232	216	202	194	522	168	219	140	269
1190003K10Rik	0	0	0	0	0	0	0	0	0
Cntnap3	1	0	0	5	1	2	0	0	2
Spata31	0	0	0	0	0	0	0	0	0
Spata31d1c	0	0	0	0	0	0	0	0	0
Hiatl1	2105	2233	2139	1956	3607	1720	2249	1966	3126
Olfr466	0	0	0	0	0	0	0	0	0
Nlrp4f	31	29	50	30	31	26	49	36	92
Zfp369	659	505	595	832	960	419	721	567	1131
Gm10324	1	0	2	0	1	0	6	0	1
2410141K09Rik	0	1	5	5	2	3	9	4	7
Uqcrb	3516	2800	3063	2025	2505	697	3062	1221	3687
Gm10767	34	30	28	63	43	25	45	29	23
Mterf3	645	627	688	613	1409	527	611	500	967
Ptdss1	3539	3325	3292	2376	4774	1884	3368	1934	4715
4933433G19Rik	0	2	1	2	6	0	1	0	3
Zfp712	93	123	73	158	247	75	136	111	149
Zfp708	57	79	72	106	149	51	84	65	81
Rslcan18	2	11	2	15	14	3	1	10	6
Zfp759	118	140	111	261	303	131	176	170	268
Rsl1	86	80	77	121	117	49	117	80	170
Zfp455	60	63	82	100	143	75	117	105	156
Zfp458	230	226	265	473	454	270	275	222	333
F630042J09Rik	2	4	3	3	4	1	4	8	10
Zfp457	7	6	3	3	11	6	4	4	1
Zfp595	45	40	55	88	125	39	83	65	75
Zfp953	27	40	30	36	47	11	35	32	37
Zfp456	3	6	6	4	8	1	7	4	5
Zfp429	12	17	8	7	10	1	14	8	6
Zfp459	11	3	6	6	11	3	10	8	9
Zfp874a	88	91	87	161	259	121	171	127	174
Zfp874b	172	182	143	227	395	141	282	250	301
Zfp58	259	244	193	248	404	144	278	232	333
Zfp87	455	470	427	409	729	258	528	354	673
Zfp748	782	915	889	864	1331	516	868	635	1041
9430065F17Rik	13	3	4	4	8	5	10	7	6
Zfp729b	547	773	528	901	1106	420	593	523	722
Zfp729a	666	870	568	1180	1168	459	809	778	939
Zfp738	412	474	371	669	690	342	470	386	582
Zfp65	621	545	543	802	913	422	635	428	750
Zfp85os	18	10	17	19	26	8	21	25	31
Zfp85	168	180	157	165	291	95	137	139	188
Zfp493	17	5	16	49	46	21	32	13	15
4930525G20Rik	3	2	1	6	13	0	0	2	9
Zfp273	89	107	60	121	152	56	105	84	102
Gm10037	0	1	2	4	0	0	1	1	0
BC048507	6	3	2	0	0	0	1	0	1
Mtrr	1205	1252	1143	1819	2501	1142	1646	1176	2155
Fastkd3	668	632	609	555	1178	391	700	486	861
1700001L19Rik	289	301	241	226	365	106	210	129	242
Adcy2	1591	1392	1248	2372	2476	1211	1592	960	1886
Papd7	2562	2622	2301	2661	4292	1437	2130	1682	2733
Srd5a1	513	427	394	319	690	195	243	216	379
Nsun2	7318	8327	6015	7701	14094	4882	5742	3617	7428
Ube2ql1	1664	1798	1479	1810	2249	1043	976	770	1659
Med10	1855	1586	1581	1280	2542	857	1490	798	1857
1700084F23Rik	0	2	4	5	6	9	2	2	0
Gm3772	0	0	0	0	0	0	0	0	2
4930520P13Rik	0	0	0	0	0	0	0	2	3
1700100L14Rik	0	0	0	0	0	0	0	0	0
Ice1	3954	4001	3163	4874	8324	3079	3689	2855	5109
Adamts16	945	954	842	456	639	303	501	353	648
8030423J24Rik	0	0	1	2	1	0	0	2	3
Mir466f-4	0	0	0	0	0	0	0	0	0
Irx1	632	744	632	669	858	330	488	400	718
Gm20554	878	868	780	507	906	282	391	472	610
Irx2	2195	2297	1904	1637	2654	1088	1467	1288	1908
D730050B12Rik	0	0	0	0	0	0	0	2	0
4930555K05Rik	0	0	0	0	0	0	0	0	0
Irx4	0	0	0	1	0	0	1	1	0
Ndufs6	2105	1386	1717	1296	1613	379	1659	542	2045
Mrpl36	559	434	530	225	665	253	457	275	629
D630045M09Rik	0	0	0	0	0	0	0	0	2
Lpcat1	1287	1120	1247	824	1416	642	1375	930	1792
Slc6a3	8	5	0	10	21	0	15	12	31
Clptm1l	3127	2799	2712	2669	4653	2073	4365	2766	6338
Tert	62	61	65	47	101	34	76	81	99
Slc6a18	1	0	1	1	0	0	0	2	0
Slc6a19	438	480	299	342	558	150	467	331	433
Slc6a19os	7	0	1	0	0	1	1	0	2
Slc12a7	763	683	714	485	1006	357	777	669	991
Nkd2	84	71	76	196	195	79	114	71	153
Trip13	1141	1075	1122	1381	2449	1009	1255	973	1547
Brd9	2387	2380	2261	3273	3832	1579	2381	1841	3084
Zdhhc11	0	0	0	0	0	0	0	1	0
Tppp	2440	2878	2286	1933	3157	1084	1806	1321	2421
Cep72	331	320	322	505	706	356	462	387	600
Slc9a3	0	0	0	1	0	0	7	0	0
Exoc3	3007	2894	2740	3957	5721	2382	2963	2116	3990
Ahrr	540	544	435	465	697	244	539	437	582
Pdcd6	2203	2058	1869	1294	2758	947	1940	1142	2506
Sdha	6224	5318	5235	7643	8080	3590	6111	3709	6816
Ccdc127	2614	2564	2303	3226	4478	1774	2595	1979	3520
Lrrc14b	13	9	15	10	12	11	24	6	31
Zfp72	84	64	65	132	151	69	127	97	121
Mir692-3	0	0	0	0	0	0	0	0	0
Mir692-2	0	0	0	0	0	0	0	0	0
Zfp825	287	259	331	363	476	207	312	253	407
Erap1	2026	1671	2025	1656	2015	1097	2098	1573	2770
Cast	1948	1575	1503	2368	2184	889	1945	1667	1983
Pcsk1	13917	9635	10195	9172	9270	3902	9588	6441	11285
Mir682	68	68	53	20	63	10	42	14	55
Ell2	3233	2517	3191	5343	3762	2320	2650	2159	3396
Glrx	872	569	706	300	442	156	539	290	749
Rhobtb3	597	723	668	647	969	475	635	568	857
Spata9	0	0	2	13	12	1	2	0	1
Rfesd	292	308	324	536	628	387	452	380	642
Gpr150	3	5	5	7	9	5	10	7	15
Arsk	66	88	73	164	222	86	118	117	137
Ttc37	1622	1636	1516	2226	3398	1308	1735	1274	2421
Mctp1	14	22	26	18	21	8	7	9	30
Ankrd32	1888	2069	2145	2395	4026	1913	1836	1663	2282
2210408I21Rik	337	335	332	379	574	269	330	259	456
Fam172a	2085	2423	2145	1995	3570	1477	2207	1511	2920
Pou5f2	6	0	4	9	4	2	3	2	5
Nr2f1	821	741	811	738	959	476	551	519	835
A830082K12Rik	119	94	116	275	240	115	111	125	197
Arrdc3	1174	1294	1216	1560	2409	959	1947	1623	2494
5430425K12Rik	0	0	0	0	0	0	0	0	2
9330111N05Rik	4	1	1	6	0	1	3	1	8
Adgrv1	305	231	234	330	400	202	493	352	593
Lysmd3	643	749	623	1766	2185	879	777	733	1074
Polr3g	379	432	358	335	508	177	245	169	313
Mblac2	236	252	286	375	575	189	228	238	285
Cetn3	2421	2417	2501	2494	3074	1143	2392	1467	2856
Mir3961	0	0	0	0	0	0	0	0	0
Mef2c	774	762	570	725	796	304	514	415	440
C130071C03Rik	4	3	0	4	4	4	2	0	0
Mir9-2	1	3	0	1	0	0	0	0	2
2810049E08Rik	0	1	0	0	0	0	0	0	0
Gm17750	0	0	0	0	0	0	0	0	0
Tmem161b	723	960	825	819	1702	686	814	584	1205
Ccnh	1044	1006	1074	1130	1933	753	1091	726	1287
Rasa1	2685	2689	2507	4101	5007	2094	2314	2020	3200
Cox7c	2526	2103	2069	677	2181	382	1799	442	2185
Edil3	2302	3098	2379	2151	3442	1255	1858	2332	2537
Hapln1	2	5	5	8	5	4	2	2	1
Vcan	1967	1622	1471	1650	1745	695	860	657	828
Xrcc4	530	425	468	547	608	299	516	346	612
Tmem167	1926	1716	1843	1478	3005	1087	1613	1044	2203
Atp6ap1l	0	0	0	0	0	0	2	0	0
Rps23	7517	7924	6104	3685	9863	1855	7894	3190	10551
Atg10	132	107	150	154	248	92	227	140	213
A830009L08Rik	1	0	0	2	2	2	0	0	0
Ssbp2	935	964	801	1080	1350	444	728	533	881
4833422C13Rik	246	168	217	280	317	135	181	131	216
Acot12	223	169	110	306	402	153	192	133	203
Zcchc9	1219	1344	1211	1386	2202	781	937	813	1534
Ckmt2	113	107	81	112	172	42	111	93	126
Rasgrf2	6210	4831	6058	5838	7117	4151	4107	2720	6896
Msh3	2169	2105	1911	2753	3598	1512	1862	1289	2310
Dhfr	5162	3784	5088	5629	6786	3190	4707	2624	5650
Ankrd34b	310	364	384	908	1077	446	555	391	661
Fam151b	50	100	51	88	177	41	97	55	107
Zfyve16	597	623	503	640	969	315	771	572	829
Spz1	9	7	13	1	1	2	16	9	58
Serinc5	1666	1345	1526	1180	2121	894	1628	1182	1912
Thbs4	2	2	2	8	6	1	14	3	6
Mtx3	1272	1217	1364	1576	2339	962	1394	1133	1836
Cmya5	21	20	13	19	63	25	23	13	30
Gm4814	0	0	0	0	0	0	0	0	0
A630019I02Rik	0	0	0	2	0	0	0	0	0
Papd4	1017	1204	961	1482	2603	947	1172	887	1672
Homer1	1065	973	1308	1673	1842	1050	769	699	1213
Jmy	3166	3825	2689	5047	7157	2582	3241	2603	4320
Bhmt	0	1	0	0	0	0	0	0	0
Bhmt2	0	0	0	1	0	0	0	3	1
Dmgdh	2	0	0	0	4	0	0	1	1
AW495222	0	0	0	0	0	0	2	0	0
Arsb	6231	5264	5482	4278	4428	1925	4633	3836	5498
Mir5624	0	0	0	0	0	0	0	0	0
Lhfpl2	3599	3726	3401	4518	5875	2967	5187	4254	8123
Scamp1	2666	2884	2717	2363	4115	1658	2361	1758	3252
Gm9776	120	122	105	147	171	73	199	124	245
Ap3b1	3357	3263	3029	4892	5528	2419	3365	2460	4573
Tbca	3823	3160	3102	1352	3313	788	2941	1029	3541
Otp	2	8	0	2	8	0	1	0	6
Wdr41	1235	1256	1263	1572	1949	919	1330	947	1706
Pde8b	2508	2466	2112	2686	3444	1459	2163	1757	2802
Zbed3	1782	1887	1596	2100	2786	1231	1479	1373	2260
Snora47	12	6	15	2	12	3	6	13	8
Aggf1	2694	2399	2393	2535	2927	1145	2195	1428	2634
Crhbp	212	225	165	225	355	149	206	143	260
S100z	0	0	2	0	0	0	1	0	0
F2rl1	86	80	85	60	90	25	52	68	78
F2r	127	144	129	117	168	83	194	173	197
Iqgap2	538	398	662	1009	657	490	578	436	787
F2rl2	0	0	0	0	0	1	0	0	0
Sv2c	6274	5031	5327	5045	5112	2990	4372	2727	5579
Poc5	1810	1704	1574	2518	3658	1475	1743	1349	2331
Ankdd1b	0	0	2	4	1	0	0	0	0
Polk	617	762	594	855	1282	368	566	466	665
Col4a3bp	3041	2849	3180	3382	4993	2331	2819	2249	3719
Hmgcr	15087	13178	12217	9891	16554	6379	14491	9032	17223
Gcnt4	28	35	22	25	44	9	34	24	19
1700029F12Rik	0	0	0	0	0	0	2	0	0
Fam169a	2065	2817	2024	3521	5396	2512	2293	2020	3020
Nsa2	3643	4238	3634	5950	6228	2198	3884	2778	4896
Gfm2	803	765	707	819	1356	530	926	710	1238
Hexb	4893	4928	4085	2724	5396	1888	4298	3240	5201
Enc1	1723	1755	1851	1286	2202	954	1242	745	1642
Lincenc1	8	3	8	9	7	2	9	5	3
Gm5086	0	0	0	0	0	0	0	0	0
Arhgef28	394	460	517	645	721	419	628	595	1006
Utp15	2437	2414	2216	2066	4444	1775	2173	1512	2849
Ankra2	1439	1402	1401	1256	1999	879	1575	1303	2163
Btf3	7457	7386	6324	4937	8798	2796	7074	3923	8798
Foxd1	186	236	181	171	386	159	215	162	245
2310005E17Rik	3	0	3	1	1	2	3	1	0
Tmem174	1	0	0	0	0	0	0	1	1
Tmem171	5	2	6	1	0	0	7	4	4
Fcho2	2305	2365	2505	3546	3436	1709	1931	2233	2444
Tnpo1	12367	12437	11917	15044	24518	8718	9501	6826	12635
1700024P04Rik	0	0	0	0	0	0	0	0	0
2310020H05Rik	0	0	0	0	0	0	0	0	0
Zfp366	0	0	0	0	0	0	0	0	0
Ptcd2	859	954	905	1024	2107	808	894	592	1218
Mrps27	763	784	720	925	1537	595	829	580	1047
6430562O15Rik	1	0	1	0	0	0	0	0	0
Map1b	18594	16582	16575	41661	31548	14561	22472	18287	30059
Cartpt	124	80	170	45	83	53	104	39	100
Mccc2	397	411	344	577	804	348	567	319	672
Bdp1	4308	3661	3594	6241	6520	2824	4125	3141	5008
Serf1	297	289	255	236	315	125	311	179	393
Smn1	1180	1103	1034	2159	2436	934	1192	851	1697
Naip2	608	482	492	412	632	271	550	464	612
Naip5	38	29	28	32	50	24	40	38	26
Naip6	14	16	8	7	16	7	5	9	6
Naip7	1	0	0	0	3	2	0	2	0
Naip1	22	12	26	5	3	10	14	14	14
Gtf2h2	929	920	861	1248	2137	823	1002	593	1229
Ocln	44	20	53	27	61	26	28	28	56
Marveld2	55	29	50	45	30	28	57	30	42
Rad17	1753	1689	1717	2465	3522	1659	1790	1524	2438
Ak6	779	557	744	1114	1405	676	786	514	1204
Taf9	2497	2415	2204	2356	4538	1800	1824	1545	2544
Ccdc125	9	0	3	3	1	3	13	3	6
Cdk7	1179	1140	1256	1398	2674	964	1286	920	1806
Mrps36	748	545	620	258	658	163	596	190	614
Cenph	1010	1166	1002	1463	2427	751	1254	909	1635
Ccnb1	5462	4442	4839	3804	7131	2621	3622	2978	4935
Slc30a5	3363	3146	3047	3013	5661	2150	3735	2704	5430
5930438M14Rik	1	1	0	2	2	3	1	2	0
4933416M06Rik	0	0	0	0	1	0	1	1	0
4922502H24Rik	0	0	0	0	0	0	0	0	0
Pik3r1	5410	4653	4988	6487	6970	3278	3996	3117	5424
Cd180	0	0	0	0	0	0	0	0	0
Mast4	1606	1233	1430	1875	1667	807	1630	1051	1696
1700099I09Rik	0	0	0	0	0	0	0	0	0
Srek1	3150	3452	2751	5408	6646	2231	3045	2892	3798
Erbb2ip	3699	3733	3433	5470	7179	3067	4212	3420	5205
Nln	1005	937	954	1164	1606	620	860	622	1028
Sgtb	822	905	700	1602	1857	701	676	549	875
Trappc13	2190	1657	2019	1756	2659	1249	2061	1345	2461
Trim23	1202	1355	1304	1595	2516	1152	1471	1232	1811
Ppwd1	754	788	741	1208	1448	550	873	652	989
Cenpk	1021	1096	1142	2265	2721	1126	1136	1047	1488
Adamts6	3	2	0	3	14	7	8	4	16
Cwc27	756	874	679	2255	1940	753	1299	942	1535
Srek1ip1	293	325	289	329	684	231	447	383	602
Fam159b	26	6	9	14	28	4	38	12	10
Rgs7bp	948	1061	1144	1631	2160	1026	1340	1109	1956
4933425L06Rik	0	0	3	0	3	0	2	0	0
Rnf180	75	55	56	107	85	48	108	64	82
Htr1a	0	0	0	0	0	0	0	0	0
Ipo11	1695	1658	1737	1717	2914	1190	1462	1137	2091
Dimt1	700	666	579	685	1569	541	704	443	888
Kif2a	3573	3396	3714	6632	7282	3526	3657	2811	4457
3830408C21Rik	53	55	49	57	74	31	47	43	60
AI197445	1	2	5	1	8	5	2	4	0
1700006H21Rik	0	0	0	0	0	0	0	0	0
Zswim6	2	0	0	1	0	1	7	0	1
Mir325	0	0	0	0	0	0	0	0	0
Smim15	793	862	834	655	975	433	788	639	1003
Ndufaf2	374	256	321	479	476	116	352	183	417
Ercc8	597	531	525	722	1387	496	714	444	1044
Elovl7	413	537	650	590	1148	598	384	351	556
Depdc1b	534	509	612	421	877	355	519	413	762
Pde4d	3105	2685	2658	3130	3914	1818	2418	1733	3346
Mir582	0	0	0	0	0	0	0	0	0
Mir1904	0	0	0	0	0	1	0	0	0
Rab3c	5609	5343	6547	5478	6973	3153	4186	4531	6940
Gapt	0	0	0	0	3	0	0	0	0
Plk2	1755	1692	1335	2316	3461	1252	3261	1797	2883
4930526H09Rik	0	0	0	0	0	0	0	0	0
Gm38397	0	0	0	0	2	0	0	0	0
3110015C05Rik	6	1	4	8	8	0	1	1	3
Actbl2	0	0	0	0	0	0	0	0	0
Gpbp1	4892	4863	5004	6506	8895	4111	4676	3902	5901
Mier3	1265	1184	1243	1898	2252	1001	1400	1121	1672
Map3k1	117	199	86	112	270	65	114	109	127
Gm15326	0	0	0	0	0	0	0	0	0
Ankrd55	388	343	347	362	587	289	397	256	659
Il6st	6616	5954	5723	7345	9450	4080	6711	4644	9631
Il31ra	0	0	0	0	1	0	1	0	0
Ddx4	0	0	0	0	0	0	1	1	0
Slc38a9	434	393	400	449	784	275	544	431	800
Ppap2a	530	481	523	408	973	381	799	481	893
Skiv2l2	4711	4075	4143	5760	8405	3026	3737	2571	5000
Dhx29	1446	1143	1289	2161	2796	1189	1634	1108	1914
Ccno	16	27	16	21	53	19	28	20	45
Mcidas	0	0	0	0	0	2	3	0	1
Cdc20b	3	0	0	0	0	1	0	1	0
Mir449c	0	0	0	0	0	0	0	0	0
Mir449b	0	0	0	0	0	0	0	0	0
Mir449a	0	0	0	0	0	0	0	0	0
Gpx8	0	0	0	0	0	0	0	0	0
Gzma	0	0	0	0	0	0	0	0	0
1700084D21Rik	0	0	0	0	0	0	0	0	0
Gzmk	0	0	0	0	0	0	0	0	0
Esm1	0	0	0	0	0	0	0	0	0
4921509O07Rik	1	0	3	0	0	0	0	0	0
Snx18	828	999	790	843	1370	604	976	642	1286
Hspb3	0	0	0	0	0	0	1	0	1
Arl15	1106	1000	1091	1572	1757	881	1210	995	1588
A430090L17Rik	0	0	0	0	1	0	0	0	0
Ndufs4	2169	1839	1873	1256	2152	712	2022	858	2501
Fst	0	0	1	1	0	3	1	2	0
4930544M13Rik	0	0	0	0	0	0	0	0	0
Mocs2	1346	1146	1322	1702	2316	936	1513	913	2058
Itga2	182	122	125	193	232	110	106	55	78
Itga1	160	96	77	200	166	60	116	79	100
Pelo	825	706	618	608	1494	509	737	453	977
Isl1	8940	7402	8221	7725	8408	4045	6113	5154	7983
Parp8	1408	1408	1341	2202	2714	1112	1649	1201	2198
Gm6416	0	1	0	0	0	0	0	0	0
Emb	6378	5668	6288	4145	6023	2338	6680	4069	7780
Hcn1	2264	1914	2089	2654	2702	1381	1658	1414	2137
4933413L06Rik	0	0	1	2	1	0	0	1	0
Mrps30	1060	1392	928	1210	2600	908	1161	717	1408
1700003P14Rik	0	0	0	0	0	0	0	0	0
Gm10732	0	0	0	0	0	0	0	0	0
Fgf10	0	0	0	6	1	0	2	0	0
Nnt	599	433	434	410	766	282	850	555	1195
Paip1	2407	2708	2610	2815	4985	1713	2638	1950	3367
4833420G17Rik	1122	1259	1023	1148	2111	783	1082	1070	1675
3110070M22Rik	17	17	22	6	22	13	18	12	29
Gm7120	80	81	106	129	166	101	89	76	143
Ccl28	0	0	0	4	0	0	9	1	0
1700074H08Rik	0	0	0	0	0	1	0	0	0
Hmgcs1	11349	9760	9443	7826	12348	5099	8276	5829	10295
Nim1k	224	331	209	290	451	131	186	146	243
Zfp131	1812	2115	1681	4682	6598	2622	2049	1874	2911
AF067063	5	0	0	0	2	5	9	7	37
Tcstv1	84	41	70	24	45	43	291	153	1015
B020031M17Rik	21	16	32	10	20	14	127	38	410
Gm21188	0	0	0	1	0	0	1	0	0
Gm20767	1	2	2	1	0	1	14	20	36
AF067061	32	18	25	19	18	9	183	76	490
BC147527	2	2	16	4	5	7	48	22	172
Tcstv3	11	13	9	3	6	15	48	21	194
Gm2897	3	6	2	2	5	0	3	2	2
Gm5795	0	0	0	0	0	0	0	0	0
D830030K20Rik	0	0	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0	0	0
Gm10413	0	0	0	0	0	0	0	0	0
Gm3020	0	0	0	0	0	0	0	0	0
Gm10409	0	0	0	0	0	0	0	0	0
Gm10408	0	0	0	0	0	0	0	0	0
Gm3002	4	0	0	3	1	5	1	2	1
Gm5796	1	0	0	2	3	3	3	3	2
2610042L04Rik	5	2	4	10	10	0	18	1	6
Gm3264	0	0	0	0	2	0	0	1	0
4930555G01Rik	1	0	0	0	1	0	0	0	1
Gm3488	0	0	0	0	0	0	0	0	0
Gm3317	0	0	0	0	0	0	0	0	0
Gm3500	0	1	0	1	1	0	0	0	0
Gm3383	0	0	0	0	0	0	0	1	0
LOC100861615	2	1	5	1	2	0	2	1	4
Gm3636	3	0	1	0	2	2	0	0	3
Gm10406	1	4	3	3	6	1	5	0	6
Gm3696	17	8	6	9	11	0	11	4	4
Gm5797	0	0	0	0	0	0	0	0	0
4933406F09Rik	0	0	0	0	0	0	0	0	0
Gm3558	6	4	5	17	15	11	19	4	17
Flnb	17724	13936	15013	12857	19707	8696	13656	9008	19937
Dnase1l3	10	5	7	5	7	2	6	3	9
Abhd6	1213	1127	1233	923	1620	745	1561	994	2286
Rpp14	669	698	644	586	1258	495	772	472	988
Pxk	1396	1424	1295	1894	2714	1097	1442	1003	2118
Pdhb	2660	2463	2494	2159	3976	1452	2602	1523	3267
Kctd6	458	478	462	372	695	251	407	349	574
Acox2	0	0	0	13	6	2	31	30	43
Fam107a	4	0	0	3	1	2	2	2	0
Oit1	1	0	0	0	1	0	3	1	0
4930452B06Rik	239	266	195	309	371	135	280	184	286
4930455B14Rik	0	1	0	0	0	0	0	0	4
Fhit	4	2	1	3	1	1	2	1	6
Mnd1-ps	1	0	1	0	2	1	2	0	1
Fhitos	0	0	0	0	0	0	0	0	0
Mir5124b	0	0	0	0	0	0	0	0	0
Ptprg	2551	2354	2436	2704	3173	1542	2530	2140	3841
3830406C13Rik	672	635	657	670	730	326	626	490	693
Fezf2	0	0	2	0	3	0	0	1	3
Cadps	2649	2292	2590	2110	3558	1874	1836	1397	3212
Gm5087	2	4	5	3	3	1	2	4	4
Synpr	170	163	158	100	212	95	115	84	172
Sntn	0	0	0	0	0	0	2	0	0
Thoc7	1482	1427	1480	997	1878	578	1197	788	1652
Atxn7	946	1038	916	1404	2115	920	965	880	1307
Psmd6	3129	2881	3231	2490	5016	1856	2853	1760	4148
Olfr720	0	0	0	0	0	0	0	0	0
Olfr31	0	0	0	0	0	0	0	0	0
Il3ra	239	208	149	119	284	126	344	182	439
Slc4a7	1877	2150	2217	2021	3349	1444	1563	1422	2106
Nek10	1	5	2	0	7	3	2	3	6
Lrrc3b	0	0	2	1	0	0	0	0	0
Oxsm	288	312	325	377	543	257	330	244	458
Ngly1	423	493	459	644	1023	524	661	524	928
Top2b	7068	6566	7238	11750	12276	5903	6344	5603	8837
Rarb	2	4	2	1	9	5	0	5	7
Thrb	166	127	91	159	146	64	84	50	68
Nr1d2	3309	4062	3306	4874	9427	3875	3688	3029	4982
Rpl15	4088	4052	3969	2775	5721	1746	4215	1978	5958
Nkiras1	930	747	843	840	1025	466	768	484	1076
Ube2e1	1717	1594	1940	1939	2517	1190	1588	1042	2055
Ube2e2	1204	1406	1235	1698	1834	961	1190	775	1594
Gm5458	1	0	2	0	0	1	0	0	4
Nid2	308	219	163	236	266	109	310	217	288
2700060E02Rik	2006	2014	1765	2873	3239	1154	2064	1207	2687
D14Ertd670e	3	4	3	3	5	1	9	4	10
Gng2	3797	4005	3787	5144	4888	2524	3893	3361	5303
Saysd1	88	118	131	48	183	67	117	60	156
Kcnk5	80	52	52	91	175	73	139	70	152
Kcnk16	0	0	1	0	0	0	0	0	0
Nudt13	229	203	150	144	290	84	281	206	317
Ecd	2451	2133	2330	2946	4091	1755	2465	1583	3315
Fam149b	1416	1220	1100	1664	1841	767	1472	1047	1854
Dnajc9	3225	3071	3196	3954	5460	2136	3609	2320	4360
Mrps16	454	497	467	216	745	213	554	247	764
Cfap70	36	26	34	28	62	25	32	24	38
Anxa7	620	521	534	609	864	384	877	693	1149
Mss51	70	45	45	99	156	42	56	68	79
Ppp3cb	2790	3073	3261	4507	5436	2905	2841	2780	3800
1810062O18Rik	13	3	2	13	15	4	14	4	10
Usp54	1172	1249	1101	1560	2324	821	1113	884	1460
Myoz1	0	1	0	0	1	2	2	2	1
Synpo2l	2	1	6	9	4	6	7	2	3
Sec24c	4708	4376	4043	4608	8214	3003	5003	3890	7610
Mir6946	0	0	0	0	4	0	1	1	1
Fut11	867	851	907	730	1215	464	817	595	1197
6230400D17Rik	15	29	20	15	24	8	18	19	23
Chchd1	1532	1566	1392	782	2034	435	1309	505	1547
Zswim8	3826	3681	3128	3295	5938	2257	3569	2843	4990
Ndst2	553	584	513	358	642	243	522	425	689
Camk2g	1090	1108	1050	1188	2085	713	1073	896	1489
Plau	77	68	59	53	103	42	77	45	94
Vcl	2398	2095	2063	2599	3705	1473	2163	1458	2605
Ap3m1	2420	2197	2481	2694	3515	1618	2451	1980	3579
Adk	1201	1073	1088	848	1328	475	848	558	1037
Kat6b	1497	1891	1353	3687	4273	1634	1608	1372	2454
Dupd1	0	0	0	0	0	0	0	0	0
Dusp13	1	0	3	1	5	1	0	2	0
Samd8	3797	4370	4127	3539	7964	2946	4373	3276	6547
Vdac2	5205	4880	4654	3435	6745	2617	4594	2422	5835
Comtd1	111	103	115	52	144	72	152	54	157
Zfp503	830	965	876	858	1718	610	841	523	1132
1700112E06Rik	29	24	14	17	48	9	38	20	30
4930405A10Rik	0	0	0	0	0	0	0	0	0
Gm10248	0	0	0	0	0	0	0	0	0
Kcnma1	551	655	672	737	959	417	432	474	716
4930519K11Rik	0	1	4	2	6	0	3	2	4
Mir7210	0	0	0	0	0	0	0	0	0
Dlg5	3852	3308	3642	3746	4626	2228	3152	2576	4413
E330034G19Rik	1	1	0	0	2	0	0	2	3
Polr3a	2032	2182	1733	2102	3716	1347	1979	1340	2655
Rps24	16290	17528	13526	9331	20110	4409	15635	7294	19454
4930572O13Rik	0	0	0	0	0	0	0	0	0
Zmiz1	9060	8362	8000	12685	11199	5857	6925	5710	11467
Mir3075	0	0	0	0	0	0	0	0	0
4931406H21Rik	12	3	15	13	1	13	8	5	8
Israa	6	6	8	5	1	4	4	0	7
Ppif	551	607	584	453	936	308	592	469	876
Ppifos	0	0	0	0	0	0	0	0	0
Zcchc24	0	1	3	9	9	2	4	1	7
Anxa11	1482	1050	1169	1014	1345	676	1409	836	1672
Plac9b	0	0	0	0	0	0	0	0	0
Plac9a	0	0	0	0	0	0	0	0	0
Tmem254a	0	0	0	0	0	0	0	0	0
