Geneid	KRS7_28_MGN3_2_DMSO	KRS7_31_MGN3_3_DMSO	KRS7_34_MGN3_4_DMSO	KRS7_29_MGN3_2_Tg6h	KRS7_32_MGN3_3_Tg6h	KRS7_35_MGN3_4_Tg6h	KRS7_30_MGN3_2_Tg24h	KRS7_33_MGN3_3_Tg24h	KRS7_36_MGN3_4_Tg24h
Trim47	6	0	1	14	4	10	11	7	4
Trim65	280	261	409	324	214	354	250	132	254
Mrpl38	1423	755	2083	2880	920	2439	2481	1539	1037
Fbf1	2517	1780	2712	3767	1702	3379	3207	1865	2396
Acox1	5871	4310	7403	7625	3930	7584	7176	5163	4679
Ten1	305	119	614	496	91	469	527	355	108
Cdk3-ps	12	2	27	28	5	33	26	7	6
Evpl	281	173	262	341	192	325	172	116	139
Srp68	5476	4391	6443	11531	6118	11286	10862	6815	8343
Galr2	4	0	8	4	0	12	11	1	2
Exoc7	2639	1163	3074	3605	1225	3211	2641	1870	1526
Foxj1	37	14	72	121	39	145	79	35	44
Rnf157	2667	1332	3305	4430	2046	4938	3445	2346	1772
Ubald2	13	1	4	10	3	12	13	0	1
Gm7367	0	0	0	0	0	0	0	0	0
Qrich2	12	6	10	7	6	4	5	0	0
Prpsap1	1761	815	2572	2985	964	2843	2937	1560	1137
Sphk1	6	1	3	18	2	16	6	4	0
Ube2o	4735	2454	5820	8599	2947	7830	4795	2985	2285
Aanat	3	0	0	0	0	0	5	0	0
Rhbdf2	399	92	406	751	207	700	549	365	205
Cygb	4	3	0	4	0	0	7	0	1
Gm11744	0	0	0	1	0	7	3	4	0
1810032O08Rik	138	41	349	1968	167	1424	685	351	126
Snord1c	2	0	5	2	0	1	0	0	0
Snord1b	0	0	0	4	1	0	3	2	1
Snord1a	0	0	0	0	0	0	0	0	0
St6galnac2	0	0	0	4	0	1	1	2	0
BC018473	0	0	0	0	0	0	26	7	11
St6galnac1	0	0	0	2	0	1	1	1	0
Mxra7	4	0	6	7	2	6	18	1	7
Jmjd6	2769	1856	3656	3676	1598	2946	2679	1572	2128
Mettl23	226	105	430	396	117	339	274	196	137
Srsf2	4828	2612	6373	7236	4104	7283	7062	3759	3471
Mfsd11	2057	957	3182	3919	1445	3959	5458	3899	1908
Mgat5b	0	7	0	2	0	1	8	4	0
Snhg20	113	15	257	135	18	146	189	152	26
Mir6516	6	0	11	7	1	8	14	8	4
Sec14l1	2479	1514	3241	4142	1802	3934	2611	1829	1794
Sept9	4150	2695	4780	3802	1676	3430	2841	2000	1620
Gm11729	0	0	0	2	0	4	2	0	0
Gm11733	26	22	19	56	13	29	35	19	19
2900041M22Rik	58	15	60	104	23	67	42	39	7
Tnrc6c	5910	4756	6934	4878	3481	6034	7273	4599	6062
Tmc6	263	83	445	486	150	479	775	522	168
Tmc8	16	3	3	17	6	17	17	7	16
6030468B19Rik	0	0	0	0	0	0	0	0	0
Syngr2	1681	598	2280	2010	539	1788	2377	1575	662
Tk1	1058	449	2022	1780	430	1843	646	544	219
Afmid	778	479	1021	946	517	964	886	689	488
Birc5	2125	2111	3808	2752	1690	2687	1658	1214	1325
Tmem235	11	0	4	5	1	6	1	5	0
Tha1	101	50	166	370	83	302	215	140	65
Socs3	944	305	932	1594	292	1244	803	487	282
Pgs1	917	290	1557	2852	888	2666	1948	1124	683
Mir6933	0	0	0	0	0	0	0	0	0
Dnah17	94	72	137	98	29	155	33	8	18
Cyth1	1490	934	1760	2717	864	2366	1548	1157	793
Usp36	2737	2054	3687	10501	5811	10997	9447	5481	6718
Timp2	10481	7873	12524	5306	3414	5691	4778	3822	4125
BC100451	52	49	62	19	25	19	17	22	16
Lgals3bp	7599	6522	9569	2700	1583	2524	4462	4243	3560
Cant1	1576	634	2154	1977	698	2147	2769	1986	1144
C1qtnf1	89	47	67	156	61	176	596	507	458
Gm11747	0	1	0	0	0	1	0	0	0
Engase	182	47	307	888	152	845	682	399	127
Rbfox3	66	63	52	61	36	71	41	26	32
Enpp7	0	0	0	0	0	0	0	0	0
Cbx2	1081	500	1447	1854	587	1794	1067	668	609
Cbx8	552	217	794	1120	282	1116	702	502	264
Cbx4	1455	865	1444	1983	1267	2014	1695	1177	1237
Tbc1d16	6757	2691	8002	9324	2634	8176	6464	4416	2621
Mir6934	0	0	0	0	0	0	0	0	0
Ccdc40	467	465	453	441	372	480	477	264	447
Gaa	21480	9435	23921	19198	7005	17781	23872	18098	10106
Eif4a3	3855	2468	6037	7087	2598	6593	6030	3582	3203
Card14	3	1	3	4	7	11	6	5	0
Sgsh	1219	753	1910	1694	562	1960	2311	1691	1183
Slc26a11	318	126	480	1286	437	1354	1197	772	347
Mir1932	2	0	0	0	0	0	0	1	0
Endov	826	467	1192	2495	913	2253	1517	923	939
Nptx1	25783	14125	24653	18922	8256	12006	3788	2941	2212
Gm11762	15	20	29	33	5	17	8	7	0
Rptor	3286	1789	4272	4194	1745	4158	3902	2534	2033
Rptoros	4	7	2	5	0	7	2	2	1
Mir5098	2	0	3	4	0	1	3	1	1
Chmp6	494	356	894	1546	357	1551	1442	868	606
Baiap2	498	381	630	856	291	771	472	224	280
Aatk	1018	262	993	2176	627	1995	878	575	283
Mir338	1	0	0	0	0	1	1	0	0
Mir3065	0	0	0	0	0	0	0	0	0
Cep131	1416	1196	1594	2842	1830	2834	1459	929	1320
Enthd2	345	128	550	737	231	757	607	406	239
1810043H04Rik	127	63	269	171	25	178	190	157	55
Slc38a10	7444	4944	8299	9630	5192	9326	16160	11372	9932
2810410L24Rik	111	17	161	126	15	144	109	87	22
Bahcc1	2139	1168	2316	2836	1035	2374	1392	855	702
Actg1	21012	8767	27384	20261	6639	20105	11479	7390	5263
Mir6935	0	0	3	1	0	2	0	1	0
0610009L18Rik	21	8	35	42	9	55	18	13	21
Fscn2	8	3	6	8	1	9	7	6	10
Faap100	348	111	568	786	200	889	402	199	167
Nploc4	6812	3659	9392	12081	5008	11565	12719	8426	5765
Tspan10	0	0	0	3	1	0	3	3	0
Pde6g	9	0	16	48	7	40	50	22	8
Oxld1	96	62	106	233	65	179	132	64	67
Ccdc137	841	719	1295	3133	1499	2922	1951	1158	1352
Arl16	590	347	852	1444	618	1496	1088	775	649
Hgs	2586	1594	3208	5409	2626	5082	4521	2627	2757
Mrpl12	1230	668	2037	1888	527	1710	1888	1258	770
Slc25a10	864	358	1591	1584	451	1753	1014	842	261
Gcgr	0	4	0	0	0	1	0	0	0
Fam195b	1211	322	1653	2500	457	2034	2152	1247	575
Ppp1r27	6	2	10	10	5	11	40	13	0
P4hb	49058	28451	62052	57129	29691	50866	92869	69323	57935
Arhgdia	10304	6482	14711	13463	4205	12882	16271	10849	7882
Alyref	3099	2774	3493	4253	3010	3875	4329	2449	3653
Anapc11	1528	416	2559	2061	538	1961	1997	1391	406
Npb	9	19	6	9	5	15	6	10	13
Pcyt2	2454	1361	3541	4057	1135	3812	2613	1893	1013
Sirt7	632	239	1037	1600	362	1403	1159	841	366
Mir6936	0	0	0	0	0	0	0	0	0
Mafg	1205	964	1469	2396	1479	2578	2214	1348	2029
Pycr1	696	298	803	1129	418	1196	2882	2376	1633
Myadml2	0	1	0	2	0	0	1	0	0
Notum	1	2	0	0	0	0	2	0	0
Aspscr1	865	308	1303	1658	394	1579	1367	1002	338
Stra13	589	404	1203	983	187	836	965	824	485
Lrrc45	1251	970	1621	2377	1221	2273	2046	1337	1401
Rac3	50	6	54	127	11	110	108	60	50
Dcxr	87	40	133	109	15	113	117	98	28
Cbr2	0	0	0	0	0	0	2	0	0
Rfng	610	634	986	920	537	1121	1034	683	977
Gps1	3534	1641	6273	5555	1930	5298	5713	3627	2277
Dus1l	1151	624	1602	2742	1015	2519	2418	1643	1168
Fasn	10013	4794	14340	15955	5684	16743	14059	8984	5720
Ccdc57	414	369	497	996	663	887	579	263	640
Slc16a3	7877	1119	7105	2199	197	1012	1536	686	179
Csnk1d	5731	3069	8343	9844	3406	8910	8050	5382	4317
Cd7	0	0	0	0	0	0	0	0	0
Sectm1b	0	5	3	3	0	5	1	2	0
Sectm1a	0	0	0	1	0	2	0	0	0
Tex19.2	0	4	1	6	0	5	0	0	0
Tex19.1	1	0	1	5	0	2	1	1	0
Uts2r	0	0	0	0	0	0	0	0	0
Ogfod3	966	627	1216	750	408	638	749	538	478
Hexdc	382	224	779	907	234	957	739	477	248
BC017643	854	361	1432	1174	330	1000	1198	804	434
Narf	2224	1142	2565	1855	694	1332	1745	1187	822
Foxk2	4669	3761	7165	8701	5162	9822	9455	5637	6330
Wdr45b	2249	1497	3203	5383	2251	4605	4011	2597	2483
Rab40b	572	182	819	1474	534	1104	352	247	148
Mir7236	6	0	5	2	0	3	0	0	0
Fn3krp	918	626	1491	1902	702	1678	921	677	648
Fn3k	826	390	744	1068	446	724	347	273	198
Tbcd	1722	935	2748	3113	1006	3048	2640	1788	1085
Zfp750	11	0	9	3	2	13	14	10	0
B3gntl1	185	122	291	591	269	592	490	312	393
Metrnl	308	135	310	366	118	271	367	220	186
Ptchd3	0	0	0	0	0	0	3	0	0
Rab10os	94	98	98	217	96	193	249	131	197
Rab10	4836	4809	5698	5758	6152	5929	6613	4763	8726
Kif3c	1189	672	1277	1565	669	1338	1460	979	1076
1110002L01Rik	553	472	716	748	647	821	1156	809	1272
Asxl2	2611	2583	2904	3680	3843	4550	4328	2656	4219
Dtnb	518	316	708	760	424	764	677	489	481
Dnmt3a	3236	2294	4416	6121	2927	6088	3013	1812	2072
Dnmt3aos	0	0	0	0	0	0	0	0	0
Pomc	33	9	34	97	22	85	67	71	18
Efr3b	2439	1371	3332	4551	1752	4761	1491	939	969
Dnajc27	999	584	1288	1883	1030	1763	1389	751	690
Adcy3	630	212	805	1020	318	1036	1110	811	503
Cenpo	491	326	784	884	503	974	922	521	558
Ptrhd1	128	88	235	189	87	220	289	191	100
Ncoa1	2388	2509	3164	3221	3096	3879	4203	2786	4478
Itsn2	2328	3295	3175	4217	3921	4325	3411	2134	4972
Fam228a	3	1	3	6	9	7	11	3	0
Fam228b	9	27	29	30	58	37	33	30	45
Pfn4	9	14	14	10	22	23	32	15	14
Gm6682	16	9	25	10	4	8	11	12	4
Sf3b6	1410	955	2305	1803	804	1551	2564	1632	1498
Fkbp1b	48	42	50	78	40	56	49	37	17
BC068281	332	235	470	456	240	513	502	291	285
Mfsd2b	9	2	5	9	8	20	11	11	2
Ubxn2a	1919	2207	2648	1847	1905	2074	2803	1945	3809
Atad2b	1132	1438	1657	1887	2329	2660	2225	1329	3167
Klhl29	230	98	267	285	115	267	291	166	135
2810032G03Rik	5	5	2	6	4	13	8	5	6
1700101O22Rik	0	0	0	0	0	0	0	0	0
Apob	289	657	1249	228	456	979	259	226	722
Ldah	1110	850	1764	1791	1262	1774	1896	1215	1395
Gdf7	0	0	0	0	0	0	0	1	0
Hs1bp3	929	615	1346	1869	596	1832	1825	1171	1008
Rhob	826	259	1017	1625	405	1595	1401	873	359
Slc7a15	0	0	0	0	0	0	0	0	0
Pum2	10534	7678	12704	10810	9942	11936	12300	8768	10753
Sdc1	3186	1183	4642	3174	718	2927	3510	2460	1019
Laptm4a	7374	3797	9419	6881	3546	5997	10951	8083	5393
Matn3	2	0	1	0	0	2	3	0	0
Wdr35	1763	1248	2314	2157	1279	2117	1445	1044	1232
Ttc32	190	124	300	232	188	283	390	312	333
1700022H16Rik	0	0	0	0	0	0	0	0	0
Osr1	0	0	0	0	0	0	0	0	0
Nt5c1b	0	0	0	0	0	0	1	0	0
Rdh14	361	284	565	624	465	645	634	448	425
Gm38407	0	0	0	0	0	0	0	0	0
7420701I03Rik	0	0	0	0	0	0	0	0	0
Kcns3	2	0	2	2	2	6	5	0	0
9530020I12Rik	1	0	0	0	0	0	1	0	0
Msgn1	0	0	0	0	0	0	0	0	0
Gen1	668	657	1118	1116	961	1221	865	526	764
Smc6	5334	9193	6594	7465	12485	8684	7033	4267	15460
Mir7675	2	1	3	2	0	1	0	3	0
Vsnl1	0	0	0	0	0	0	0	0	0
4930511A02Rik	0	0	0	0	0	0	0	0	0
Rad51ap2	0	0	0	0	0	0	0	0	0
Tubb2a-ps2	1	0	0	0	0	0	0	0	0
Fam49a	312	228	255	272	234	247	226	145	187
4921511I17Rik	33	26	36	50	29	48	7	4	4
Mycn	514	89	463	591	162	423	313	174	119
Ddx1	5207	6318	7502	8511	6905	8227	8489	5730	8401
Nbas	1404	918	2417	3081	1380	3673	3682	2437	2145
Fam84a	0	0	0	0	2	1	0	0	0
Gm16497	0	0	0	0	0	0	0	0	0
4930448C13Rik	0	0	0	0	0	0	0	0	0
Trib2	1491	791	1615	1451	778	1408	570	342	456
Mir6387	2	0	1	1	0	2	0	0	0
Lpin1	2397	1437	1962	3111	2064	2709	3091	2153	2013
Ntsr2	0	0	1	0	0	0	0	0	0
Greb1	0	0	0	5	1	5	6	5	0
E2f6	1040	706	1425	1195	865	1311	1292	843	1067
Rock2	7717	10782	8826	6870	11716	8445	10684	6947	19239
Pqlc3	92	81	105	60	79	53	164	144	82
2410004P03Rik	0	0	0	1	0	0	0	3	0
Kcnf1	17	8	15	28	16	19	2	3	1
Pdia6	11814	7781	13356	17431	8646	17145	32636	23996	27585
Atp6v1c2	0	0	3	4	4	10	15	12	4
Nol10	517	769	1033	1747	1284	1783	1736	1063	1857
Mir3066	0	0	0	0	0	0	0	0	0
Odc1	3909	5036	4966	6160	5888	5782	8355	5502	9328
Hpcal1	0	0	0	0	0	0	1	0	0
5730507C01Rik	2	1	4	7	4	8	4	6	11
1700030C10Rik	0	0	0	0	0	0	0	0	0
Asap2	990	1018	1345	1716	1297	1786	1121	868	1244
Itgb1bp1	516	354	824	856	403	844	1047	768	515
Cpsf3	1913	1775	2753	2812	2055	2747	2936	1860	2579
Iah1	379	116	632	658	148	538	1071	739	295
Adam17	1400	1388	1897	1437	1318	1581	2225	1541	2688
Ywhaq	3765	3914	5075	3690	3277	3533	4613	3227	5578
2410018L13Rik	0	0	0	0	0	0	0	0	0
9030624G23Rik	1	0	8	7	3	2	6	9	3
Taf1b	397	248	538	977	490	872	730	513	467
Grhl1	129	235	282	729	762	845	536	353	574
Klf11	504	194	508	1793	815	1309	1517	852	764
Cys1	32	30	47	100	36	85	46	39	23
Rrm2	5368	4021	8983	6719	4587	7633	5727	4368	3818
Mboat2	181	141	251	223	179	222	160	148	127
Kidins220	9105	9392	11640	12464	10137	13243	15125	10213	15453
Id2	4809	3310	6865	5728	3784	4855	5558	4492	4267
Gm17746	0	0	0	0	0	2	0	0	0
Gm29687	0	0	0	0	0	0	0	0	0
4930480M12Rik	0	0	0	0	0	0	0	0	0
Rnf144a	669	421	1026	999	655	1163	770	501	607
4930549C15Rik	0	0	0	0	0	0	0	0	2
Mir6538	0	0	0	0	0	1	0	0	0
Rsad2	579	609	510	436	691	432	366	249	342
Cmpk2	486	415	755	507	509	579	444	289	393
Gm20187	0	0	0	0	0	0	0	0	0
Gm9866	0	0	1	0	0	0	0	0	0
Sox11	0	1	0	0	0	1	0	0	0
Dcdc2c	1	0	0	0	1	0	0	0	0
Allc	7	6	8	6	5	14	12	2	2
Colec11	2	0	0	3	0	2	15	7	1
Rps7	6499	2585	11341	12376	2754	9180	12794	8396	3631
Rnaseh1	254	242	427	661	364	599	743	446	704
Adi1	2215	1447	2319	1878	1556	1804	3013	2229	2170
Mir6937	0	0	2	0	0	1	2	2	0
Trappc12	1258	810	1736	2269	951	2203	1750	1184	1317
Tssc1	464	262	648	1097	486	1045	898	577	454
Myt1l	1204	1177	1093	1069	961	910	989	567	1173
C630031E19Rik	0	0	0	0	0	0	0	0	0
Pxdn	1525	905	2143	1019	577	1205	1059	767	787
Tpo	0	0	0	0	0	0	1	0	0
Sntg2	0	0	0	0	0	0	0	0	0
2310016D03Rik	0	0	0	0	0	0	0	0	0
Tmem18	586	390	882	957	449	965	912	642	480
Fam150b	0	0	0	0	0	0	1	0	0
Acp1	2706	1555	3432	3426	1834	3238	3868	2404	2445
Sh3yl1	95	61	100	118	55	118	118	71	60
Fam110c	330	368	467	348	246	359	241	226	293
6030469F06Rik	0	0	0	0	0	0	0	0	0
Lamb1	6562	3341	7120	5160	1937	3587	1537	939	1308
Dld	4971	5018	6625	6707	5864	6530	7753	5260	6927
Slc26a3	0	0	0	1	0	3	0	2	0
Cbll1	1047	1553	1282	1363	2072	1530	1461	970	2890
Slc26a4	2	7	8	3	3	7	17	7	6
Bcap29	643	645	837	656	742	677	1181	906	1056
Dus4l	74	67	147	315	235	376	545	304	329
Cog5	595	313	823	699	483	848	1084	676	765
Gpr22	2	0	0	0	0	0	0	0	0
Hbp1	1472	976	1415	3245	2432	2903	2513	1980	2046
Prkar2b	0	2	0	1	0	2	0	0	0
Pik3cg	0	0	0	2	0	0	3	0	0
Ccdc71l	39	33	69	72	81	88	59	33	65
Nampt	2697	2662	2986	3371	3319	3422	3926	2512	4823
Gdap10	43	11	56	28	15	51	51	34	33
4933406C10Rik	2	7	9	7	6	10	24	4	12
Sypl	1120	721	1944	2017	1547	2161	2318	1737	1656
Cdhr3	126	74	87	130	81	64	51	35	77
F730043M19Rik	152	97	165	107	67	117	39	29	51
Atxn7l1	495	715	667	783	1086	823	507	320	821
Atxn7l1os2	0	0	0	0	0	1	0	0	0
Efcab10	0	0	0	1	0	0	0	0	3
Twistnb	712	822	873	1142	1491	1297	1423	940	1995
Ferd3l	0	0	0	0	0	0	0	0	0
Twist1	0	0	0	0	1	0	0	0	0
Hdac9	3	3	3	4	2	6	6	2	8
Prps1l1	0	0	0	0	0	0	0	0	0
Snx13	2577	2806	3372	2599	3316	3283	3395	2584	4358
Ahr	5	2	10	12	12	16	19	7	9
9130015A21Rik	0	0	0	0	0	0	1	0	0
Agr3	0	0	0	0	0	0	0	0	0
Agr2	0	0	2	0	0	0	3	0	0
Tspan13	6251	4557	7896	3429	3406	3672	3912	3366	3258
Gm5434	0	0	1	1	0	1	0	0	1
Bzw2	1371	873	1816	1332	713	1290	1865	1277	1135
Ankmy2	991	819	1334	1699	1192	1855	1649	1093	1714
Lrrc72	0	0	0	0	0	0	0	0	0
Sostdc1	0	0	0	1	0	0	3	0	0
Ispd	104	96	146	179	98	215	264	172	189
Mir3472	0	0	1	0	0	0	0	0	0
Mir5099	0	0	0	0	0	0	0	0	0
Meox2	2622	2880	2990	3300	3107	2731	1600	1287	2081
Agmo	13	16	16	16	2	10	24	28	22
Dgkb	346	276	241	359	340	228	158	96	168
4930428E07Rik	0	0	0	0	0	0	0	0	0
Etv1	2594	3941	2857	2004	2921	2156	1663	1325	2796
Arl4a	2948	2963	3661	6531	6502	6401	5088	3277	5211
Scin	10	13	5	26	13	6	4	1	0
Lsmem1	5	11	1	4	10	9	15	15	1
Ifrd1	1707	1040	2517	6837	5367	6538	8276	5256	5421
Mir1938	0	0	0	0	0	0	1	0	0
Gm7008	5	0	10	17	12	4	14	8	1
Zfp277	501	426	745	1136	943	985	1058	744	962
Dock4	4636	4864	5510	4013	4130	4830	3613	2567	3775
Immp2l	125	57	216	207	69	147	181	177	86
Lrrn3	1439	2004	2461	1145	1089	1232	524	386	802
Dnajb9	1939	2061	1806	6695	14618	7730	11676	8867	19305
Mir5627	0	0	0	0	0	0	0	0	0
Gm2027	3	0	2	0	1	2	2	2	3
Pnpla8	2812	2381	3226	2886	3932	3258	5442	3952	6619
Nrcam	9	4	2	2	0	10	30	26	14
Stxbp6	892	887	1138	1048	1266	1139	573	425	884
Nova1	1365	1228	1522	1313	1395	1396	1062	736	1377
Mir5125	0	0	0	0	0	0	0	0	0
Foxg1	0	1	0	2	0	0	2	0	0
3110039M20Rik	0	0	0	0	0	0	0	0	0
1810007C17Rik	0	0	0	0	0	0	0	0	0
Prkd1	139	101	207	375	199	345	257	138	131
1700008C04Rik	0	0	0	0	0	0	0	0	0
G2e3	3432	2131	4024	2179	2109	2730	2027	1465	1853
Scfd1	2896	2514	3853	6138	5056	6054	6136	3967	5185
Coch	0	2	2	1	3	1	6	6	8
Strn3	3560	4413	4430	3816	4940	4081	4433	3078	5527
Ap4s1	276	127	506	388	234	487	547	309	214
Hectd1	6283	6332	8862	8327	7648	10298	10839	7346	11257
Heatr5a	1142	875	1583	1615	1105	1922	2705	1651	1786
Dtd2	296	181	375	426	221	423	444	290	366
Gpr33	0	1	0	0	0	0	0	0	0
Nubpl	121	47	219	177	53	156	243	174	81
Arhgap5	4799	4901	5143	3809	6327	4658	4833	3463	7898
1700031P21Rik	0	0	0	1	0	0	0	0	0
Akap6	872	653	677	842	631	711	160	76	185
Npas3	0	2	4	3	1	4	6	8	18
Egln3	5	4	4	2	0	2	3	0	0
1700104L18Rik	0	0	0	0	0	0	1	0	0
Gm7550	0	0	0	0	0	0	0	0	0
Sptssa	1362	730	1642	999	834	1050	1165	912	968
Mir1892	0	0	0	0	0	0	0	0	0
Eapp	774	880	1122	1571	1109	1521	1378	862	1787
Snx6	1489	1113	1959	2089	1459	2084	1998	1247	1749
Cfl2	2900	1991	3588	3270	3209	3732	4594	3520	4200
Baz1a	687	1207	1162	1334	1502	1609	1409	770	2119
2700097O09Rik	88	27	163	259	128	253	221	126	114
Srp54a	57	31	241	408	33	443	514	304	135
1700047I17Rik2	0	0	0	0	0	0	0	0	0
Fam177a	0	0	0	0	0	0	0	0	0
Srp54b	12	0	14	28	16	41	40	23	15
Srp54c	0	0	0	0	0	0	0	0	0
Ppp2r3c	523	569	848	944	637	1066	914	615	865
1110008L16Rik	216	130	267	368	261	364	428	248	243
Mir1198	0	0	0	0	0	0	1	0	0
Psma6	2564	1955	4538	4221	1513	3486	4482	2876	2439
Nfkbia	432	214	749	1183	368	1213	1036	623	332
Aldoart2	3	8	6	11	0	13	9	6	1
Insm2	0	0	0	0	0	0	0	0	0
Ralgapa1	4012	3763	4890	4585	4829	5779	5777	3723	5897
Brms1l	1057	1214	1562	1471	1546	1764	1638	1074	1793
Gm19990	0	0	0	0	0	0	0	0	0
Mbip	434	228	441	646	466	580	707	468	468
E030019B13Rik	0	0	0	0	0	0	0	0	0
Nkx2-1	0	0	0	0	0	0	0	0	0
C87198	0	0	0	0	0	0	0	0	0
Nkx2-9	0	0	0	1	0	0	0	0	0
Pax9	0	2	4	0	2	0	0	0	0
Slc25a21	0	0	0	0	0	0	4	0	2
Prps1l3	2009	1188	2767	2256	1523	2588	2680	1832	1919
Mipol1	368	436	320	572	740	508	552	364	1096
Foxa1	2070	3347	2683	2728	2683	3067	2234	1553	3713
4921506M07Rik	19	24	23	79	61	73	56	29	79
4921518K17Rik	0	4	0	0	0	0	0	0	0
BC042761	0	0	0	0	0	0	0	0	0
Sstr1	28	16	48	105	25	103	72	34	32
Clec14a	10	3	12	19	10	12	12	8	22
Sec23a	2509	1836	3008	2532	2576	2888	3902	3138	3172
Gemin2	473	282	685	1618	813	1548	1013	643	612
Trappc6b	1855	2038	2202	2119	1885	2148	2478	1793	2964
Pnn	3789	9370	4767	4721	6449	4833	3986	2624	10213
Mia2	642	689	698	490	515	468	456	394	698
Ctage5	4474	4809	5300	4666	6399	5187	8815	6377	13023
Fbxo33	1279	1275	1634	1583	1860	1627	1649	1183	1561
Gm20063	0	0	0	0	0	0	0	0	0
Lrfn5	2	0	0	0	3	1	0	0	0
Spanxn4	0	0	0	0	0	0	0	0	0
Fscb	0	0	0	0	0	0	0	0	0
Gm527	60	29	58	91	84	67	87	61	110
Klhl28	402	217	468	629	410	684	686	432	496
Fam179b	1888	1490	2405	2756	2466	3283	3973	2670	3510
Prpf39	2188	2616	2288	3706	4894	3247	2938	1814	3652
Fkbp3	2398	3312	2976	2497	2948	2353	2301	1604	3218
Fancm	1857	1558	2560	3347	2884	3935	2883	1788	2391
Mis18bp1	926	1473	1125	1104	1723	1176	572	435	1114
Wdr20rt	0	1	1	1	0	1	1	2	0
Rpl10l	0	0	0	0	0	0	0	0	0
Mdga2	0	0	2	0	2	0	0	0	0
Gm17821	0	2	0	0	0	0	0	0	2
Rps29	1428	1080	7734	7714	218	6703	7813	5337	712
Lrr1	258	181	421	809	475	826	463	215	278
Rpl36al	1820	1828	3274	4275	1436	3934	4757	3285	3050
Mgat2	2072	1291	2771	3502	2264	3979	5334	3620	3758
Dnaaf2	689	590	977	1195	760	1175	877	551	715
9330151L19Rik	109	88	131	138	101	175	152	91	76
Pole2	551	384	840	1042	750	1086	643	397	533
Klhdc1	216	138	284	404	423	485	655	448	647
Klhdc2	2688	1695	3337	3932	2405	3729	4388	2884	3137
Nemf	2861	6131	3303	4358	6444	4542	4483	2801	9667
Arf6	5063	4670	6137	6994	6083	7192	5575	3805	7044
5830428M24Rik	0	0	3	2	0	8	1	0	0
Vcpkmt	305	169	423	765	533	729	529	332	383
Sos2	2755	3153	3374	2804	3951	3675	4899	3325	7069
L2hgdh	1002	649	1471	975	651	1112	1345	995	924
Atp5s	185	101	224	234	224	191	414	331	338
Cdkl1	450	311	604	501	305	427	93	68	92
Mir681	1	0	0	0	0	3	0	0	0
4930512B01Rik	0	0	0	0	0	0	4	1	0
Map4k5	2242	2446	2809	3173	3687	3503	2220	1505	2708
4931403G20Rik	0	0	0	2	0	1	0	2	0
Atl1	648	386	570	814	631	739	752	472	588
Gm3086	0	0	0	0	0	0	1	2	0
Sav1	2151	1957	2429	1970	2421	2084	2285	1436	2750
Nin	3467	4010	3684	2467	2258	2267	2405	1600	2603
Abhd12b	0	3	0	0	0	2	6	0	0
Pygl	131	41	115	129	40	76	157	127	89
F730035M05Rik	3	0	0	1	0	3	4	2	0
Trim9	524	395	681	770	394	863	726	485	619
Mir466o	0	0	0	0	0	0	0	0	0
Tmx1	6842	4544	7630	4207	4711	4450	5613	4390	5357
Frmd6	654	333	915	904	464	855	855	465	449
Actr10	3477	2103	5084	4586	2280	4432	4869	3431	3159
Psma3	2101	2008	3428	3188	2003	2824	3404	2264	2301
3110056K07Rik	102	117	206	160	111	151	143	72	92
Arid4a	2125	3700	2333	3247	4124	3125	2429	1498	4559
Tomm20l	0	0	0	0	0	0	0	0	0
Timm9	488	420	939	1161	625	1205	1077	713	587
2700049A03Rik	1419	1450	1549	1753	1781	1850	1419	934	1550
Dact1	43	35	58	112	70	105	104	39	23
4930404H11Rik	0	0	0	0	0	0	0	0	0
Daam1	2382	2855	3862	5096	4673	6613	3606	2778	4324
Gpr135	7	1	12	6	2	6	20	11	9
L3hypdh	2	0	1	4	0	9	3	0	7
Jkamp	699	617	1013	657	367	662	727	613	601
Ccdc175	0	0	0	0	2	6	2	0	4
Rtn1	4158	2190	4394	2571	1251	2610	1982	1486	1341
Lrrc9	0	0	0	0	2	0	1	0	0
Pcnxl4	1019	437	1416	1118	480	1110	1566	954	834
Dhrs7	1300	552	1256	1438	449	1044	2853	2008	1409
Ppm1a	2751	1991	3513	3851	2871	4003	5145	3621	4412
4930447C04Rik	0	3	0	0	0	1	0	0	0
Six6	0	0	0	0	0	0	0	0	0
Six1	443	323	537	1196	620	969	325	207	256
Six4	879	668	1002	1890	1339	1526	723	590	702
Mnat1	621	578	690	1587	994	1339	977	607	887
Trmt5	407	314	624	756	487	712	525	337	384
Slc38a6	219	151	280	390	170	389	175	117	126
D830013O20Rik	0	2	0	0	0	0	2	0	7
Tmem30b	0	0	0	0	0	0	0	0	0
2210039B01Rik	0	0	0	0	0	0	0	0	0
Prkch	0	1	1	0	0	2	1	0	0
Hif1a	2060	3750	3718	4099	5309	4781	5344	3653	7928
Snapc1	1136	799	1555	1442	915	1282	1459	901	1028
Syt16	1	0	1	1	1	4	1	0	2
1700086L19Rik	1123	838	1789	1393	637	1322	494	288	192
Dbpht2	1293	1371	1834	1014	994	1072	444	244	426
Kcnh5	1	0	0	0	0	0	1	0	0
Rhoj	0	0	0	0	1	2	1	0	0
Gphb5	0	0	0	2	0	0	0	0	4
