Geneid	KRS7_1_QGP1_1_DMSO	KRS7_4_QGP1_2_DMSO	KRS7_7_QGP1_3_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_5_QGP1_2_Tg6h	KRS7_8_QGP1_3_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_6_QGP1_2_Tg24h	KRS7_9_QGP1_3_Tg24h
PSORS1C1	0	0	0	0	0	0	0	0	0
LOC283177	78	36	101	26	31	15	29	31	41
LOC100507548	0	0	0	0	0	0	0	0	0
DLGAP5	1095	966	4654	371	328	582	509	964	88
PSMG4	41	23	129	12	87	27	54	35	56
FAM208A	3580	2855	5560	1758	2201	1877	3385	2874	2469
RXFP1	0	0	1	0	0	0	0	0	0
C9orf84	0	0	0	0	0	0	1	0	0
ITPR1	105	96	211	127	302	189	327	387	363
EZH2	1616	1727	4140	2190	3129	2198	2492	2966	1926
SPANXN2	0	0	0	0	0	0	0	0	0
TSPY1	0	0	0	0	0	0	0	0	0
MAPKBP1	590	329	1119	163	649	358	546	515	507
EPC2	1175	1313	1769	1398	1480	1002	1316	940	1046
IFT74	666	887	1088	1202	795	447	1030	1002	771
P3H2	2	0	0	0	0	0	0	0	0
GLYATL1	0	0	0	0	0	0	1	0	0
POLR1E	204	187	513	201	388	276	288	297	218
GJB5	1	0	0	0	0	0	0	5	0
GJA8	0	0	0	0	0	0	0	0	0
GJA5	0	0	0	0	0	1	0	0	0
GCM2	0	0	0	0	0	0	1	0	0
CRLF1	128	67	132	18	92	26	45	57	30
JHY	232	237	285	187	143	75	254	296	225
NIPAL2	500	347	672	289	309	254	320	381	327
ZNF735	0	0	0	0	0	0	0	0	0
LRIG2	490	336	772	367	826	463	704	702	605
F10	0	0	0	0	0	0	1	0	0
PCYT1A	737	646	1362	881	1807	914	1166	1118	1049
LOX	45	35	121	60	87	84	73	52	31
MBD1	1481	962	2780	1169	3019	1664	2606	2584	2302
SOX2-OT	33	24	37	21	7	11	5	18	11
PARP10	5	3	4	1	10	5	7	8	2
CENPJ	1565	1889	3006	2303	2249	1575	1627	1809	1378
IGFALS	0	0	0	0	0	0	1	0	0
ATXN7L3	2319	856	4037	832	2770	1548	2344	1883	1615
ACVR2A	1234	888	1734	482	852	536	871	806	685
BANCR	0	0	0	1	2	0	0	0	0
CLIP1	1399	1817	2541	1506	1547	997	2232	2055	1779
LOC100288778	0	0	0	0	0	0	0	0	0
PAGE5	0	0	0	0	0	0	0	0	0
KRT8	14280	9288	23880	7308	18564	9516	13074	12888	8165
LOC101929384	0	0	0	0	0	0	0	0	0
LOC102723544	0	0	0	0	0	1	0	0	0
RAB34	4	2	8	3	2	5	2	4	5
FRK	538	492	992	777	1157	814	770	921	680
FPR3	0	0	0	0	0	0	0	0	0
FNTB	12	14	78	6	46	11	19	25	21
LOC105369595	0	0	0	0	0	0	0	0	0
LOC100049716	71	51	123	32	34	26	75	43	77
TGFB2	5	0	1	0	4	1	3	0	4
CCDC88A	5058	5554	8145	4644	4110	4128	6433	5500	4816
PCOLCE2	10	2	32	9	7	7	16	26	9
GMPPA	777	467	1391	475	1677	832	1552	1755	1250
STAMBP	1509	1342	2637	1439	2344	1238	1969	1944	1366
NUSAP1	2588	2982	10096	1425	1427	2342	1140	1483	177
LINC00942	4	10	18	0	17	2	8	3	8
MIR3649	0	0	0	0	0	0	0	0	0
GPR32	0	0	0	0	0	0	0	0	0
GFRA3	1	0	1	0	2	2	4	0	0
GPER1	1	0	1	0	3	0	0	0	0
SRD5A1	924	355	1431	429	915	640	684	555	456
SLC12A2	1017	591	2020	500	679	803	1014	909	907
GDI1	9452	7629	17365	5308	9951	6107	7318	6509	5199
LINC00940	0	0	0	0	0	0	0	0	0
HOTAIR	68	68	152	32	73	28	38	40	24
KTN1	6568	8583	10600	9477	6791	4369	7582	6512	5375
CACNA1C-IT2	0	0	0	0	0	0	0	0	0
CLIP3	48	49	60	40	44	27	61	60	60
PSMC5	1962	1502	5186	1567	3892	1924	2366	2790	1879
MGAT5B	1539	546	2021	126	460	291	186	192	129
MCM3	2181	1772	5248	1036	2110	1730	1172	1342	694
TBXT	122	89	260	48	68	69	70	42	53
MED23	1585	1336	2539	1030	1940	995	1278	1451	1335
TNFAIP3	12	7	23	7	5	4	21	24	21
DPYSL5	2331	1003	4366	487	1304	894	1433	1159	953
ERBIN	2601	2417	3910	1896	2288	1824	2913	2707	2227
TBPL1	327	201	645	264	687	387	1076	1103	997
ISYNA1	884	220	1968	170	937	513	723	709	464
TIE1	0	0	0	0	0	0	0	0	0
B3GALNT2	525	338	1076	428	737	566	838	880	782
NCR2	0	0	0	0	0	0	0	0	0
PDCD4	2098	2462	3354	2550	3602	2220	3123	3184	3083
SLC38A11	335	262	419	73	100	96	36	61	55
XIRP2	2	0	3	1	0	1	0	4	0
AMMECR1L	1256	1027	2116	930	1855	940	2599	2801	2304
HSD17B4	3078	3229	6398	3894	6284	3295	4603	4852	3993
GDNF	0	0	0	0	0	0	1	0	0
MED24	1447	687	2754	420	1537	729	931	1196	720
LTF	4	0	0	0	4	4	19	3	16
NT5C1B	0	0	0	0	0	0	0	0	0
TINF2	455	243	967	216	805	350	563	595	508
TIMM10	71	46	299	94	364	145	186	307	155
PSD4	1617	678	2682	381	1292	665	1053	1001	920
CACNA1C-AS4	0	0	0	0	0	0	0	0	0
CACNA1C-IT3	0	0	2	0	0	0	0	0	0
CACNA1C-AS1	15	4	36	16	14	7	11	12	11
EXTL1	0	0	0	0	0	0	0	0	0
ETV5	1330	924	3009	1182	2925	1782	3425	3639	3213
ZRSR2	168	282	394	517	479	261	365	444	363
SPOCK1	2203	1585	2203	1527	1717	1001	1470	1342	716
FEZ2	391	337	578	256	291	211	500	377	306
PCDHGB3	332	248	363	89	241	102	176	199	182
PTBP1	6348	2869	11969	2341	7586	5488	4955	5009	3193
MVP	958	336	1090	261	809	322	772	715	633
GOLGB1	5573	7662	8089	12360	13320	7820	8576	9453	8158
AKAP5	228	182	389	213	251	161	123	125	40
EPHB4	23	12	57	5	31	20	54	43	30
LINC02417	40	35	57	17	7	5	24	24	15
CCDC113	314	210	368	337	407	182	720	715	767
THCAT155	13	3	7	0	1	0	11	9	12
ZFP28	1	0	2	0	0	0	0	0	0
SIGLECL1	0	0	0	0	0	0	0	0	0
CD84	0	0	0	2	0	0	0	0	1
DPCD	176	110	420	101	362	122	247	441	261
HSFY2	0	0	0	0	0	0	0	0	0
HSFY1	0	0	0	0	0	0	0	0	0
LGALS3	70	20	79	11	48	12	89	78	71
MIR216B	0	0	0	0	0	0	0	6	0
MIR760	0	0	0	0	0	0	1	0	0
CA3-AS1	0	0	0	0	0	0	0	0	0
POU5F1P5	0	1	3	0	0	2	0	0	0
DYRK4	179	151	358	284	759	275	475	642	403
SEC11A	1912	1293	4441	1400	3302	1533	2364	2748	2212
LOC101929549	0	0	0	0	0	0	0	0	1
LINC02443	0	0	1	0	1	1	1	0	0
NR2C1	253	223	546	182	287	190	304	266	248
RCAN2	645	531	1175	496	853	508	1366	1254	1259
RCAN3	784	593	991	422	540	339	625	451	335
SNORA120	0	0	0	0	0	0	0	0	0
TBC1D3L	0	0	0	0	0	0	0	0	0
NARFL	291	71	490	74	347	193	347	410	253
CCDC134	74	38	156	41	144	77	116	134	78
CD27-AS1	129	98	277	99	194	86	106	206	114
CCL19	0	0	0	0	0	0	3	0	0
USO1	5651	5416	8316	8402	10342	6749	9339	8325	7559
VOPP1	1562	599	3143	341	1325	899	1421	1378	1003
TMEM9	988	285	1875	270	1495	528	1095	1240	794
SCARNA10	0	57	11	43	5	7	2	7	11
SH2D2A	55	23	106	66	79	46	127	134	86
BRDT	0	0	0	1	0	0	0	0	0
FAM20A	16	6	31	21	43	21	128	80	94
TBC1D25	285	113	516	157	565	310	380	395	311
IFFO1	5	0	11	0	3	0	0	0	4
NGEF	10	2	9	0	4	4	10	6	9
PLAU	53	1	55	25	24	9	53	41	43
SORBS2	1796	1909	3452	814	1357	889	1155	1190	981
SLC16A7	771	715	1199	1199	1302	1331	1006	715	765
MED4	701	561	1197	623	854	580	821	745	529
JOSD2	110	9	348	5	248	98	167	184	163
SCARNA11	0	0	1	0	0	0	0	0	0
RAD51AP1	560	486	1674	430	560	776	315	389	42
RPL8	11100	5445	28047	4668	21597	8318	15285	19621	12734
VHL	1744	1112	2965	1072	2235	1359	2301	2329	2050
PBRM1	2139	2184	3924	2245	3497	2544	2305	2165	1818
TTLL8	0	0	0	0	0	0	0	0	0
TUBB	12	5	34	2	15	7	6	3	3
HELQ	266	235	438	268	371	217	455	323	425
FAM189A2	129	115	209	113	357	168	254	329	198
LTA4H	1211	832	2395	579	1491	753	1352	1418	1186
LOC105369632	0	0	3	2	0	1	2	0	0
DSTNP2	80	95	257	131	141	79	151	141	130
LIMS1	5164	4935	7159	2017	1931	1901	1841	1643	1192
SCO1	659	479	1212	455	861	427	881	928	678
RARRES3	0	0	1	0	0	0	0	0	0
RAB5C	2008	1413	3445	1271	2729	1505	2314	1914	1445
SSPN	50	50	114	22	15	15	60	34	21
SEC63	4200	5932	6513	12251	9960	6327	10790	9429	9797
CCDC74A	97	61	263	36	79	65	56	28	30
NME9	6	7	10	4	4	1	5	13	7
MIR200CHG	27	19	117	15	124	19	29	132	81
TDP1	383	232	992	215	480	290	451	513	392
PDGFRB	2	0	0	0	0	0	0	0	0
ATG9B	30	5	26	10	23	10	145	39	76
ZNF142	916	604	1625	503	1301	957	1090	1148	858
LRRC69	5	4	10	10	7	14	12	5	22
NR2C2	1533	1070	2727	718	1658	1044	1592	1557	1314
ZADH2	1806	1097	2948	635	1086	751	1343	1258	967
NUP214	1857	2027	3477	1369	2483	1562	1688	1881	1207
C16orf70	468	320	804	246	647	362	497	552	365
YAF2	394	359	613	275	418	303	376	405	286
GPR68	1	2	5	0	0	0	0	0	0
RHBDD1	807	522	1318	537	1129	775	1320	1435	1513
MCMDC2	28	21	53	13	14	14	18	23	26
PTCRA	0	0	0	0	0	0	0	0	0
TCN2	195	44	286	41	220	68	175	157	157
GPR21	0	0	1	0	0	0	0	0	0
FFAR1	0	0	0	0	0	0	0	0	0
GPR20	0	0	0	0	0	0	0	0	0
GPR35	2	7	10	17	8	9	20	0	11
GPR34	0	0	0	0	0	0	0	0	1
SUGP2	2292	1540	5511	812	2621	1480	1695	2273	1545
NLGN3	52	43	58	34	79	51	55	74	76
TRPM4	236	55	318	36	144	74	108	114	122
PPIB	9224	7792	20712	9433	18427	7673	13602	15919	11864
LDLR	5831	3701	10788	2558	6459	3307	5737	5740	4173
SI	0	0	1	0	3	0	0	0	0
CACYBP	1589	1885	3866	2083	2658	1752	2169	2376	1584
METTL7A	213	109	334	26	84	25	53	46	26
SLC27A6	0	0	0	0	0	1	1	0	0
FAM86FP	33	19	77	10	49	12	56	50	77
LINC02449	0	0	0	0	0	0	3	0	1
PAMR1	13	4	20	1	9	1	10	5	12
POC1A	152	97	599	56	154	115	179	277	47
POLR1A	2891	1956	5700	1602	4329	2653	2811	3210	2655
HOXA-AS3	37	56	56	11	17	10	39	37	29
LINC01268	3	0	1	0	0	0	0	0	1
LINC01137	35	17	72	10	60	17	43	59	54
RIMKLB	936	704	1684	478	794	553	1047	859	852
PTAFR	38	6	49	19	17	14	24	23	33
QSOX1	1649	454	3005	423	2033	971	2661	2908	2163
LMO7-AS1	0	0	0	0	0	0	0	0	0
ENOX1-AS2	0	0	0	0	0	0	0	0	0
A2M-AS1	25	6	47	6	11	4	14	18	9
PIP5K1C	1165	406	1703	315	891	574	978	752	570
CHPF	3173	870	4771	513	2486	1346	3794	2531	2590
SLC1A2	33	41	70	9	43	24	69	43	52
LYPD6	312	194	812	80	221	138	218	204	145
MIR1244-1	0	0	0	0	0	0	0	0	0
MIR1244-2	0	0	0	0	0	0	0	0	0
MIR1244-3	0	0	0	0	0	0	0	0	0
MIR1244-4	0	0	0	0	0	0	0	0	0
LINC00987	0	10	4	4	1	0	0	10	8
LOC642846	84	63	190	35	81	79	89	125	54
LINC02367	6	0	3	0	0	0	2	5	3
LOC101928030	0	0	0	0	0	0	0	0	0
LOC728715	66	49	178	23	42	55	46	42	16
DDX12P	127	88	476	31	125	151	102	157	38
LOC374443	17	22	51	10	28	24	30	49	8
VAPA	2760	1576	4461	2006	4060	2755	3878	3595	2992
RNASE4	47	23	84	31	99	60	52	58	24
GRK4	94	91	135	73	130	72	121	108	132
PREPL	6275	5661	8895	8747	11534	7547	10940	9324	10151
CTSO	3	1	2	0	0	0	1	0	0
GAS6	203	58	314	46	152	73	174	142	140
LILRA5	0	0	0	0	0	0	0	0	0
LINC02470	1	3	8	0	5	7	2	3	3
CLEC12A-AS1	0	0	0	0	0	0	0	0	0
PDE4D	1675	1341	2396	2443	3332	2787	3249	2485	2396
XCL2	0	4	0	0	2	0	0	4	1
PSME1	791	755	2371	537	1723	666	984	1464	1001
LOC102724020	0	0	0	0	0	0	0	0	0
LRRC41	1594	583	2466	463	2363	1003	1854	1841	1422
CREB3	661	367	1501	573	1809	788	1479	1368	1254
CAP2	186	177	326	137	180	111	302	242	334
FAM46C	286	172	800	26	90	50	76	100	46
PCSK5	1	6	3	1	3	1	6	2	7
SLC17A3	0	0	0	0	0	0	0	0	0
ZNF266	438	248	982	260	629	357	577	694	502
ZNF234	267	292	435	187	342	138	280	302	281
LOC101928100	45	55	118	35	93	38	61	72	27
RGS7	648	717	1096	749	959	569	507	595	436
POLR1B	1680	1198	2999	1240	2962	1891	2297	2267	2107
POT1	807	709	1533	586	874	585	1063	981	818
LINC02446	0	0	0	2	0	0	0	0	0
KLRA1P	69	38	72	33	72	88	60	54	63
C17orf99	1	0	0	0	0	0	0	0	0
ISG20	203	198	603	335	990	388	565	721	625
MED15	448	429	864	305	568	372	557	540	417
LINC02366	0	0	0	0	0	0	0	0	0
NKAP	315	339	534	344	531	256	699	650	514
PRH1-TAS2R14	0	0	0	0	2	0	1	0	0
HIST1H2BF	23	33	29	18	6	13	5	10	11
HIST1H2BM	4	0	1	8	1	4	0	0	0
HIST1H2BL	8	5	9	10	8	7	1	4	9
HIST1H2BN	73	40	92	54	265	114	125	143	177
HIST1H2BG	47	45	69	20	38	22	27	32	46
HIST2H2AC	14	45	14	59	7	22	4	9	4
HIST2H2AA3	0	0	0	0	0	0	0	0	0
SIRPB1	16	21	58	12	12	8	15	17	16
NCOA5	949	803	1994	567	1058	700	701	720	641
GABRB2	214	177	483	175	167	178	337	275	212
HIST1H2AD	2	0	0	0	0	0	0	0	0
RPGRIP1	17	8	51	15	28	11	31	13	11
RAD23B	3476	3356	6792	4100	6058	4199	5514	5852	4926
RHOBTB2	637	323	1075	335	744	455	516	611	459
DTX4	144	71	333	72	166	81	207	189	191
NBEAL2	904	380	1468	203	591	402	593	560	424
THNSL2	338	233	580	141	342	151	279	342	233
MIR614	1	0	2	0	4	0	8	0	2
ECSCR	0	0	0	1	0	0	0	0	0
FTX	67	32	88	31	63	26	49	69	69
HTR7P1	22	10	30	9	8	0	7	22	22
SMIM21	0	0	0	0	0	0	0	0	0
TGOLN2	9513	7756	14599	1928	2844	1881	5313	4454	4335
RPL29	2389	1012	6658	750	4568	1682	2717	3697	2656
C7	0	0	0	0	0	0	0	0	0
IL6	0	0	0	0	0	0	0	0	0
IL9	0	0	0	0	0	0	0	0	0
QRSL1	462	428	831	509	876	451	677	802	565
FGGY	151	86	244	61	190	74	111	151	61
FADS3	345	160	542	186	598	270	1106	825	686
MRPS25	434	335	1151	186	605	348	425	458	473
ACTR6	638	476	1050	686	936	580	890	708	791
NR1D1	1162	829	1376	256	408	214	922	1152	713
PLBD1-AS1	0	0	0	0	1	0	0	0	0
TST	142	20	298	12	134	74	161	165	121
PSMB6	925	589	3098	639	2660	995	1502	2062	1363
H2AFJ	457	225	1187	119	588	230	555	570	692
PIFO	23	11	46	1	5	1	29	3	10
C1orf131	167	177	369	222	262	137	244	290	191
H1FX	2136	307	4638	177	1027	1337	2675	1802	1014
MEOX2	77	78	206	61	56	53	34	29	9
ADCY8	0	0	0	0	0	0	0	0	0
ZBED1	0	0	0	0	0	0	0	0	0
ITM2A	0	0	0	0	0	0	0	0	0
PPP1R12C	722	220	1328	220	947	732	962	891	627
TTTY20	0	0	0	0	0	0	0	0	0
TTTY5	0	0	0	0	0	0	0	0	0
TTTY23	0	0	0	0	0	0	0	0	0
TTTY13	0	0	0	0	0	0	0	0	0
TTTY21	0	0	0	0	0	0	0	0	0
TTTY7	0	0	0	0	0	0	0	0	0
TTTY8	0	0	0	0	0	0	0	0	0
TTTY9A	0	0	0	0	0	0	0	0	0
TTTY6	0	0	0	0	0	0	0	0	0
TTTY3	0	0	0	0	0	0	0	0	0
RFPL3S	0	0	3	0	3	1	2	3	6
ANXA2P3	0	0	0	1	2	0	0	0	1
RN7SK	307	1868	361	3104	253	709	213	1090	2087
KRT17P5	0	0	0	0	0	0	0	0	0
SNORD109A	0	0	0	0	0	0	0	0	0
SNORD107	0	0	0	0	0	0	0	0	0
SNORD108	0	0	0	0	0	0	0	0	0
SNORD115-1	0	0	0	0	0	0	0	0	0
SNORD109B	0	0	0	0	0	0	0	0	0
SNORD116-19	0	0	0	0	0	0	0	0	0
TFAMP1	0	0	0	0	0	0	0	2	0
CST13P	0	0	0	1	0	0	0	0	0
CELP	0	0	0	0	0	0	0	0	0
SNORA70	12	4	68	2	75	25	37	53	30
SNORD21	2	0	2	0	3	1	2	0	6
SNORD15A	4	0	2	0	2	1	1	11	3
SKP1P2	1	2	4	4	1	2	0	11	2
LINC02378	0	0	1	0	0	0	0	0	0
MIR3974	0	0	0	0	0	0	0	0	0
DPH2	590	182	1238	284	1694	782	1235	1304	1091
RERGL	0	0	0	0	0	1	0	0	0
NPTN	2445	1611	4067	1171	2397	1265	1769	1741	1224
FCHO1	154	70	217	51	149	65	120	130	89
PTER	1383	1059	2276	883	1336	938	1560	1541	1095
SPSB2	43	20	144	20	72	41	138	125	104
MYOCD	0	0	0	0	0	0	0	0	0
GOLGA6L2	4	7	6	3	1	1	2	7	6
LSMEM2	0	2	0	0	0	0	5	0	2
NEK10	5	6	6	2	3	5	7	5	15
MRFAP1	6646	5020	12413	4589	10357	5222	8498	9033	6676
CASP4	679	959	1435	886	1386	523	1369	2067	1518
LINC02398	2	0	0	0	2	1	0	0	0
LINC02468	0	0	0	0	0	0	0	0	0
ESR2	8	8	16	10	4	6	12	8	8
SLC4A2	1577	524	2997	346	2117	1089	1390	1477	985
VAMP2	2316	2723	3351	3045	3352	1667	2645	2533	1959
NANOG	0	1	0	0	0	0	0	0	0
BTC	64	30	123	35	37	24	92	63	76
PIWIL2	1	0	0	0	0	2	8	24	5
PPAN	178	56	317	54	280	189	216	291	221
CD2	0	0	0	0	0	1	0	0	0
VPS8	1036	811	1829	707	1453	820	1430	1465	1477
CD1B	1	0	0	0	0	0	0	0	0
ARHGAP24	531	645	988	665	973	461	1016	994	716
NRP1	1516	1090	2745	906	1829	1138	1795	2116	1378
MTO1	276	217	555	409	952	485	773	797	837
CDC42EP4	394	147	700	74	218	168	328	341	218
NOCT	265	172	394	284	528	236	263	268	252
SNAP25	4167	4169	6441	8396	8414	4845	6116	5541	5102
CMAS	2270	1314	4214	1268	2964	1619	2686	2560	2135
SLC1A3	1	1	0	0	0	0	0	0	0
NOXA1	137	19	200	10	78	38	97	52	47
THTPA	219	108	398	53	255	125	233	216	235
LOC105369691	9	11	5	11	2	0	4	3	4
LOC101928441	3	3	0	2	0	0	1	0	1
MSN	9483	8573	15536	7723	12340	5978	11862	11010	9463
MSH3	1437	1332	2302	1099	1733	1180	1669	1497	1416
ST3GAL1	90	44	161	80	150	78	274	191	257
RNASE1	0	0	0	3	0	0	0	0	0
ST6GAL1	286	246	549	381	1099	480	932	764	810
MIR920	0	0	0	0	0	0	0	0	0
SOX5-AS1	0	0	0	0	0	0	0	0	1
FBXO6	5	3	10	2	3	3	3	8	0
HEMGN	0	0	0	5	0	0	0	0	0
RNF130	1132	713	2083	523	1088	557	1209	1206	881
NSD3	2801	3847	4758	4586	4495	2821	3689	3864	3107
MTMR10	27	8	59	3	23	19	39	45	12
LOC645177	3	0	0	0	0	0	0	0	0
CCND3	491	167	896	157	629	437	475	469	371
APP	24339	22060	37127	15188	23080	11901	22230	20938	16823
TRMT6	1258	1762	2450	2219	1879	1205	1967	1816	1503
TMEM80	216	61	310	21	136	73	140	168	104
ATL3	1186	696	1940	841	1491	1278	1467	1070	1189
ASTE1	114	93	177	41	147	90	182	179	143
PRKAA1	3039	2867	5060	1907	2583	1767	2258	2688	1928
PPP5C	1553	1045	3267	769	1732	1167	1184	1164	766
GLO1	2961	2058	5254	1484	2470	1882	2996	2179	1715
TCERG1	2193	3034	3966	3477	2720	2209	1989	1877	1408
BRD8	1656	1506	4196	964	1928	1047	1773	2416	1369
NUDCD1	559	409	1127	592	953	600	858	820	622
MIR4302	0	0	0	0	0	0	0	0	0
RASSF8-AS1	47	28	74	6	33	13	37	56	53
C3orf67	217	193	428	141	215	199	277	236	176
FOXK2	3294	2701	5576	2649	4183	2570	4038	3482	2584
CALB1	16	16	33	23	19	4	12	16	7
FOXA1	890	894	1260	1006	953	784	727	560	478
SLURP2	0	0	0	0	0	0	0	0	0
TNFAIP8	131	114	301	54	76	88	108	83	75
KIAA1958	631	446	1184	322	540	487	688	779	478
TBC1D14	1492	836	2393	712	2027	999	1609	1506	1151
ZFP90	1431	1049	2158	885	1471	839	2197	1905	1780
CD300E	0	2	0	1	0	0	3	0	0
BTBD3	9129	6822	11588	6913	12536	6402	9194	7341	8483
MRPL55	83	22	182	30	230	71	153	204	124
TAS2R42	0	0	0	0	0	0	0	0	0
CCDC39	18	25	48	7	4	8	26	36	34
KCNMB2	98	57	100	64	98	53	115	143	122
HIPK1	2979	2249	4852	2463	4954	2962	3742	3747	2968
OXR1	1114	1039	1715	1021	1177	722	1305	1122	1120
NCAM1	2458	2367	3896	2992	3606	2087	3411	3039	3078
MIR1-1HG	0	0	0	0	0	0	0	0	0
FAR2	1151	804	2634	534	1128	796	1099	944	770
LOC100506606	37	27	27	16	47	22	27	34	32
OVCH1-AS1	0	0	1	0	0	0	1	0	0
OLFM4	0	0	1	0	3	0	0	5	0
HLA-DPB1	19	6	29	8	25	13	19	32	12
PGD	3764	3750	8496	2640	4671	2452	3702	3647	3001
PGAM1	3101	1735	6420	1188	3352	1931	2347	2143	1719
PGC	0	0	0	0	0	0	1	0	0
PFKL	2428	950	4245	643	1893	1329	1033	1172	674
CFP	15	8	25	10	18	10	19	6	23
PF4V1	0	0	0	0	0	0	0	0	0
PEX10	568	251	830	230	615	293	495	531	332
LOC645485	5	0	1	0	0	0	2	0	1
CHRM3	288	189	409	307	321	246	180	164	168
AP1B1	1784	1113	3144	850	2273	1317	1381	1362	942
FLJ13224	0	0	0	0	0	0	0	0	0
LINC02387	0	0	0	0	0	0	1	0	0
EME1	188	152	755	65	145	160	183	286	5
DENND5B-AS1	0	0	2	0	2	0	1	0	0
HCRTR2	0	0	0	2	0	0	0	0	0
FBLN2	0	0	0	5	0	0	0	0	0
AMN1	162	85	347	112	188	148	121	77	130
PRAMEF17	0	0	0	1	0	0	0	0	0
LINC02422	0	0	0	0	0	0	1	0	0
CYB5R2	49	44	53	16	51	26	36	84	27
OPRPN	0	0	0	0	0	0	0	0	0
BPHL	452	311	966	148	586	258	371	395	341
PARD3B	4	1	8	3	1	1	3	0	5
RXRA	221	66	333	35	147	38	195	202	169
GNLY	0	0	0	0	2	0	0	0	0
OVOL3	1	0	2	0	0	0	0	0	0
MYF6	0	0	0	0	0	0	0	0	0
LDHC	0	2	0	0	2	0	2	3	0
PADI2	75	32	102	19	42	52	30	34	6
SNX9	906	808	1659	1742	2368	1348	1921	1540	1317
AOC2	50	34	63	49	115	83	129	112	110
LGALS9	14	6	18	8	28	6	15	18	23
TRPA1	125	99	339	93	104	99	96	90	32
PRSS3	0	0	0	0	1	3	28	60	31
TTF1	669	684	1424	615	895	538	808	916	639
C12orf40	0	0	0	0	0	0	0	0	1
LINC02471	0	0	0	0	0	0	0	0	0
RHOQ	2574	2246	3605	7932	8400	6240	7508	6028	5433
SEPHS2	3170	1682	6402	2255	7290	3326	7344	8550	6891
SEPHS1	1232	1067	2693	490	869	728	716	880	437
EHD4	885	403	1702	629	1697	1065	965	1106	803
CTAG1A	0	0	0	0	0	0	0	0	0
MS4A6E	0	0	0	0	0	1	0	0	0
LIPH	1273	1164	2136	788	1246	616	1140	1135	1011
ADCY4	1	0	0	0	0	0	0	0	0
TSTD2	539	354	962	378	857	461	673	704	597
STXBP5	5555	4111	9514	1880	3730	2300	2384	2575	2157
ADAD1	4	0	0	0	0	0	0	0	0
MTFMT	243	136	482	112	228	102	197	254	224
CYGB	0	5	2	0	0	0	0	0	2
C1orf105	13	11	17	12	15	5	16	5	4
NFKBID	44	25	93	11	68	23	42	41	32
IK	2294	3382	4151	4066	4403	2251	3543	3177	2476
SLC4A1	1	0	0	0	0	0	0	0	0
ME1	2081	1925	4740	1968	3272	2150	2844	2535	2514
LINC02400	0	0	0	0	0	0	0	0	0
ESRRG	733	598	893	280	339	230	381	284	281
SLCO1B7	0	0	0	0	0	0	0	0	0
MIR7851	2	0	0	0	0	2	0	1	0
EPHB6	19	7	23	4	3	1	17	29	23
PIGB	260	230	431	205	363	208	161	191	117
CHST10	457	273	1036	293	697	387	615	644	492
STX8	334	275	982	306	700	253	468	539	514
ONECUT2	27335	24585	44655	15315	24746	18575	17592	17515	15561
NAPSA	18	3	20	0	8	3	10	9	14
GAL3ST1	20	0	28	1	0	1	0	0	4
FXR2	2754	1392	4687	1430	4620	2280	3622	3397	2354
FCGR1A	0	0	0	0	0	1	0	0	0
LINC02402	0	0	0	0	0	0	0	0	0
LINC02451	0	0	0	0	0	0	0	0	0
LINC02450	0	0	0	0	0	0	0	0	0
LINC02461	0	0	0	0	0	0	0	0	0
FILIP1	3	4	3	9	3	3	111	64	113
FAM155B	230	107	456	147	204	143	285	211	182
SDCBP2	0	0	2	0	0	0	0	0	1
ATP5S	131	55	283	30	138	74	101	85	119
ARRDC2	237	105	415	84	290	149	198	252	232
CNPPD1	861	296	1804	168	1146	461	1019	1321	989
FAM219B	768	321	1463	267	1097	505	801	828	746
MIA3	12039	17143	15407	23224	22782	12679	14282	14009	11134
CCP110	1726	1580	2980	1325	1640	1272	1687	1714	1334
GALK2	794	679	1666	1030	2411	1176	1461	1850	1493
CRYZL2P-SEC16B	0	0	0	0	0	0	0	0	0
METTL21A	403	298	782	194	337	213	281	337	216
RACGAP1P	0	0	9	0	2	0	0	9	0
PLEKHA8P1	204	183	418	170	267	149	225	212	205
HIPK2	12453	10040	16973	12835	21537	12480	11190	11981	11051
RUNDC3B	458	248	535	336	468	304	1194	1033	1073
CYB561D1	779	283	1465	312	871	385	839	963	919
CLTRN	17	12	17	14	37	10	28	12	17
WDR70	588	542	1282	517	913	384	801	797	624
GYPC	0	0	0	0	0	0	0	0	0
EBLN2	4	14	46	15	12	11	9	30	15
C11orf24	639	662	1098	797	1001	708	981	984	664
LSM2	0	3	1	0	0	0	0	0	0
ITGB1BP1	871	910	2100	709	1374	713	1013	1114	1115
HAMP	0	0	0	0	0	0	0	0	0
RAP1GDS1	1262	966	2498	998	1757	1056	1891	1672	1597
PACRG-AS1	0	0	0	0	0	0	0	0	0
ACVR2B-AS1	12	9	14	2	4	2	8	12	4
LINC00207	0	0	0	0	0	0	0	0	0
LINC00938	374	227	578	145	243	107	263	270	254
MIR4698	1	0	8	0	1	0	0	0	3
LOC105369747	23	10	28	15	21	17	14	16	17
MIR4494	0	0	0	0	0	0	0	0	0
BICRAL	1188	1087	1800	836	1128	732	1232	1110	1103
PGAP1	2520	1514	3605	1649	2868	2535	3442	2805	2990
